<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.07.03	13:10:00	121560	121610	121485	121505	27238	97207	5
2023.07.03	13:15:00	121505	121560	121440	121515	26791	90979	5
2023.07.03	13:20:00	121520	121570	121505	121550	20895	77908	5
2023.07.03	13:25:00	121555	121565	121515	121530	12734	44803	5
2023.07.03	13:30:00	121530	121540	121390	121465	35474	124327	5
2023.07.03	13:35:00	121465	121495	121410	121460	15556	56392	5
2023.07.03	13:40:00	121460	121580	121460	121540	32138	107501	5
2023.07.03	13:45:00	121545	121595	121515	121525	24967	82162	5
2023.07.03	13:50:00	121530	121555	121440	121495	29477	103923	5
2023.07.03	13:55:00	121495	121575	121475	121570	20366	71490	5
2023.07.03	14:00:00	121565	121740	121525	121660	73613	276936	5
2023.07.03	14:05:00	121660	121710	121565	121570	30567	96437	5
2023.07.03	14:10:00	121570	121580	121415	121525	38394	122670	5
2023.07.03	14:15:00	121525	121530	121425	121440	24645	76610	5
2023.07.03	14:20:00	121440	121450	121350	121375	34431	99556	5
2023.07.03	14:25:00	121380	121445	121325	121415	27697	85494	5
2023.07.03	14:30:00	121415	121460	121330	121345	26852	83571	5
2023.07.03	14:35:00	121345	121430	121340	121375	17084	52852	5
2023.07.03	14:40:00	121375	121450	121375	121425	13347	43904	5
2023.07.03	14:45:00	121425	121485	121410	121430	21516	66956	5
2023.07.03	14:50:00	121430	121470	121420	121445	8720	27380	5
2023.07.03	14:55:00	121445	121450	121280	121295	33988	106058	5
2023.07.03	15:00:00	121295	121365	121285	121315	26024	81818	5
2023.07.03	15:05:00	121315	121375	121300	121350	14766	45612	5
2023.07.03	15:10:00	121345	121435	121340	121395	21132	66718	5
2023.07.03	15:15:00	121395	121420	121350	121415	16998	54482	5
2023.07.03	15:20:00	121415	121475	121400	121455	23752	74587	5
2023.07.03	15:25:00	121455	121550	121435	121480	26575	79362	5
2023.07.03	15:30:00	121485	121510	121455	121465	14033	48174	5
2023.07.03	15:35:00	121465	121540	121460	121470	17775	56283	5
2023.07.03	15:40:00	121470	121500	121410	121420	20997	62909	5
2023.07.03	15:45:00	121425	121450	121340	121440	31363	96483	5
2023.07.03	15:50:00	121435	121490	121425	121450	22379	71436	5
2023.07.03	15:55:00	121450	121500	121445	121480	12452	39294	5
2023.07.03	16:00:00	121480	121540	121455	121470	24904	82911	5
2023.07.03	16:05:00	121470	121475	121375	121445	28874	91120	5
2023.07.03	16:10:00	121440	121525	121435	121485	29530	95389	5
2023.07.03	16:15:00	121480	121495	121430	121440	16033	49750	5
2023.07.03	16:20:00	121445	121465	121405	121440	18337	55879	5
2023.07.03	16:25:00	121435	121490	121415	121480	15025	50193	5
2023.07.03	16:30:00	121475	121500	121395	121430	19620	62693	5
2023.07.03	16:35:00	121435	121455	121410	121430	8156	24209	5
2023.07.03	16:40:00	121430	121475	121415	121450	11648	37055	5
2023.07.03	16:45:00	121450	121480	121400	121460	18949	62701	5
2023.07.03	16:50:00	121460	121640	121460	121595	48497	150857	5
2023.07.03	16:55:00	121600	121635	121570	121605	19483	58719	5
2023.07.03	17:00:00	121605	121635	121500	121570	34134	100656	5
2023.07.03	17:05:00	121570	121595	121510	121570	16468	46711	5
2023.07.03	17:10:00	121570	121615	121535	121610	13653	41391	5
2023.07.03	17:15:00	121610	121615	121545	121550	13330	43690	5
2023.07.03	17:20:00	121550	121560	121505	121515	15953	46899	5
2023.07.03	17:25:00	121510	121570	121505	121565	10912	33575	5
2023.07.03	17:30:00	121560	121570	121530	121540	6979	21422	5
2023.07.03	17:35:00	121540	121720	121520	121720	30668	96770	5
2023.07.03	17:40:00	121720	121720	121625	121635	20240	58589	5
2023.07.03	17:45:00	121645	121665	121605	121630	15205	51139	5
2023.07.03	17:50:00	121630	121695	121595	121640	12905	41690	5
2023.07.04	09:00:00	121440	121590	121335	121370	60261	113121	5
2023.07.04	09:05:00	121370	121525	121305	121330	60347	141174	5
2023.07.04	09:10:00	121325	121395	121310	121375	32655	82351	5
2023.07.04	09:15:00	121370	121455	121325	121335	44323	113682	5
2023.07.04	09:20:00	121330	121395	121285	121310	38900	106988	5
2023.07.04	09:25:00	121310	121320	121225	121295	39937	115841	5
2023.07.04	09:30:00	121295	121330	121210	121250	41362	116319	5
2023.07.04	09:35:00	121255	121285	121205	121215	24654	76453	5
2023.07.04	09:40:00	121220	121245	121190	121235	23813	72218	5
2023.07.04	09:45:00	121235	121280	121115	121140	56945	177424	5
2023.07.04	09:50:00	121140	121225	121120	121155	28254	88984	5
2023.07.04	09:55:00	121160	121165	121080	121095	31404	104534	5
2023.07.04	10:00:00	121095	121255	121095	121245	52871	171538	5
2023.07.04	10:05:00	121250	121250	121030	121065	73078	244942	5
2023.07.04	10:10:00	121065	121125	120925	121030	101763	306687	5
2023.07.04	10:15:00	121035	121155	121000	121090	52314	165251	5
2023.07.04	10:20:00	121090	121140	120820	120865	96221	293165	5
2023.07.04	10:25:00	120860	120990	120750	120930	78987	240512	5
2023.07.04	10:30:00	120930	121040	120850	120935	72118	231499	5
2023.07.04	10:35:00	120940	121120	120850	121025	67497	211123	5
2023.07.04	10:40:00	121025	121045	120765	120795	67950	207464	5
2023.07.04	10:45:00	120800	120890	120715	120810	69133	215591	5
2023.07.04	10:50:00	120805	120995	120790	120905	51447	162229	5
2023.07.04	10:55:00	120900	121020	120865	121010	39583	123873	5
2023.07.04	11:00:00	121005	121270	120970	121240	83515	261748	5
2023.07.04	11:05:00	121240	121260	121105	121205	63107	217979	5
2023.07.04	11:10:00	121205	121295	121135	121240	48603	161582	5
2023.07.04	11:15:00	121240	121320	121200	121230	51861	170707	5
2023.07.04	11:20:00	121230	121300	121145	121180	53911	177989	5
2023.07.04	11:25:00	121180	121445	121175	121370	71546	229124	5
2023.07.04	11:30:00	121365	121380	121185	121185	52512	177734	5
2023.07.04	11:35:00	121185	121195	120845	120945	107819	364472	5
2023.07.04	11:40:00	120940	121080	120755	121055	91284	300696	5
2023.07.04	11:45:00	121060	121150	120985	121105	61602	207307	5
2023.07.04	11:50:00	121105	121230	121090	121190	39179	133756	5
2023.07.04	11:55:00	121190	121220	120845	120945	77733	259818	5
2023.07.04	12:00:00	120945	121140	120940	121070	48866	168301	5
2023.07.04	12:05:00	121075	121090	120960	121060	31611	108737	5
2023.07.04	12:10:00	121065	121225	121040	121185	44518	155820	5
2023.07.04	12:15:00	121190	121215	121150	121180	19085	66419	5
2023.07.04	12:20:00	121180	121280	121155	121190	30025	102053	5
2023.07.04	12:25:00	121195	121265	121175	121180	20700	72892	5
2023.07.04	12:30:00	121175	121225	121120	121205	30791	109642	5
2023.07.04	12:35:00	121200	121205	121150	121170	10809	38424	5
2023.07.04	12:40:00	121165	121315	121160	121255	31286	106478	5
2023.07.04	12:45:00	121255	121335	121220	121280	28004	97756	5
2023.07.04	12:50:00	121280	121295	121185	121195	23966	82001	5
2023.07.04	12:55:00	121200	121235	121135	121165	20429	74866	5
2023.07.04	13:00:00	121165	121230	121150	121215	18300	66854	5
2023.07.04	13:05:00	121215	121285	121195	121285	18634	64991	5
2023.07.04	13:10:00	121280	121315	121245	121270	18789	62983	5
2023.07.04	13:15:00	121265	121275	121155	121220	27279	92462	5
2023.07.04	13:20:00	121215	121315	121205	121305	22343	74774	5
2023.07.04	13:25:00	121305	121310	121255	121270	12747	46235	5
2023.07.04	13:30:00	121275	121330	121210	121300	28026	95227	5
2023.07.04	13:35:00	121295	121315	121215	121230	18357	65587	5
2023.07.04	13:40:00	121230	121280	121195	121225	20649	72691	5
2023.07.04	13:45:00	121220	121235	121060	121140	40029	136548	5
2023.07.04	13:50:00	121145	121195	121110	121190	23045	73987	5
2023.07.04	13:55:00	121190	121270	121185	121210	25484	85959	5
2023.07.04	14:00:00	121215	121235	121110	121190	24864	86966	5
2023.07.04	14:05:00	121185	121235	121135	121200	17471	61252	5
2023.07.04	14:10:00	121205	121240	121165	121230	15747	54450	5
2023.07.04	14:15:00	121230	121260	121210	121230	12655	39099	5
2023.07.04	14:20:00	121230	121235	121165	121200	13172	42689	5
2023.07.04	14:25:00	121195	121225	121175	121205	8334	30193	5
2023.07.04	14:30:00	121210	121215	121170	121190	6024	20747	5
2023.07.04	14:35:00	121195	121200	120835	120905	59414	186020	5
2023.07.04	14:40:00	120900	120970	120800	120835	53149	162864	5
2023.07.04	14:45:00	120835	120980	120810	120950	31853	92590	5
2023.07.04	14:50:00	120955	121000	120875	120910	30000	91183	5
2023.07.04	14:55:00	120910	120980	120655	120740	61048	194531	5
2023.07.04	15:00:00	120740	120820	120510	120535	78698	229470	5
2023.07.04	15:05:00	120530	120740	120485	120725	57885	172489	5
2023.07.04	15:10:00	120720	120845	120715	120830	31676	98436	5
2023.07.04	15:15:00	120830	120920	120820	120895	25895	84918	5
2023.07.04	15:20:00	120895	120910	120830	120905	21087	68364	5
2023.07.04	15:25:00	120900	120955	120890	120920	20359	67031	5
2023.07.04	15:30:00	120915	120960	120870	120930	16528	55080	5
2023.07.04	15:35:00	120935	120945	120895	120900	11991	46569	5
2023.07.04	15:40:00	120905	120905	120625	120795	62042	201096	5
2023.07.04	15:45:00	120800	120930	120755	120905	31017	97247	5
2023.07.04	15:50:00	120905	120950	120830	120865	24011	79953	5
2023.07.04	15:55:00	120865	120935	120775	120895	30785	100705	5
2023.07.04	16:00:00	120895	120990	120870	120940	19395	60570	5
2023.07.04	16:05:00	120945	121030	120940	121010	22639	79381	5
2023.07.04	16:10:00	121010	121090	120980	121035	26909	97687	5
2023.07.04	16:15:00	121035	121110	121000	121055	22054	73638	5
2023.07.04	16:20:00	121050	121060	120985	121010	17056	54784	5
2023.07.04	16:25:00	121005	121045	120975	121040	12418	42453	5
2023.07.04	16:30:00	121040	121080	121005	121015	16094	54723	5
2023.07.04	16:35:00	121010	121025	120945	120985	18379	64146	5
2023.07.04	16:40:00	120990	121005	120950	120965	11650	40083	5
2023.07.04	16:45:00	120965	120970	120785	120875	43181	142561	5
2023.07.04	16:50:00	120875	120875	120785	120855	19735	62057	5
2023.07.04	16:55:00	120855	120870	120815	120845	11471	34925	5
2023.07.04	17:00:00	120840	120850	120720	120760	24089	81650	5
2023.07.04	17:05:00	120760	120795	120665	120685	19638	69384	5
2023.07.04	17:10:00	120685	120720	120605	120680	24823	80190	5
2023.07.04	17:15:00	120685	120830	120680	120795	26826	83531	5
2023.07.04	17:20:00	120800	120800	120705	120740	17525	47216	5
2023.07.04	17:25:00	120735	120770	120700	120765	12149	34890	5
2023.07.04	17:30:00	120760	120815	120755	120805	12605	37725	5
2023.07.04	17:35:00	120805	120825	120750	120800	12697	37351	5
2023.07.04	17:40:00	120800	120830	120770	120790	12219	35402	5
2023.07.04	17:45:00	120790	120815	120760	120790	10582	32115	5
2023.07.04	17:50:00	120790	120895	120765	120895	9104	32135	5
2023.07.05	09:00:00	120370	120695	120270	120325	119329	242724	5
2023.07.05	09:05:00	120325	120395	120025	120090	100304	254798	5
2023.07.05	09:10:00	120090	120110	119965	120030	54020	150177	5
2023.07.05	09:15:00	120030	120150	119965	120125	61709	158833	5
2023.07.05	09:20:00	120125	120310	120070	120165	86694	250276	5
2023.07.05	09:25:00	120165	120195	119910	119970	82433	231597	5
2023.07.05	09:30:00	119970	120040	119730	119760	99686	285060	5
2023.07.05	09:35:00	119765	119880	119750	119815	40074	116188	5
2023.07.05	09:40:00	119820	119920	119795	119880	36019	104754	5
2023.07.05	09:45:00	119880	120120	119855	120080	49847	146995	5
2023.07.05	09:50:00	120080	120150	120020	120135	48685	141224	5
2023.07.05	09:55:00	120135	120235	120105	120180	44362	133656	5
2023.07.05	10:00:00	120180	120310	120095	120245	79894	233293	5
2023.07.05	10:05:00	120245	120450	120240	120370	78750	235803	5
2023.07.05	10:10:00	120365	120675	120350	120580	93461	288771	5
2023.07.05	10:15:00	120575	120590	120360	120510	76906	236933	5
2023.07.05	10:20:00	120505	120655	120375	120380	78159	234391	5
2023.07.05	10:25:00	120380	120730	120380	120660	79226	246299	5
2023.07.05	10:30:00	120665	120775	120475	120685	105822	342213	5
2023.07.05	10:35:00	120680	120750	120365	120710	120107	391567	5
2023.07.05	10:40:00	120710	120740	120470	120480	78602	249744	5
2023.07.05	10:45:00	120485	120770	120420	120750	79081	261929	5
2023.07.05	10:50:00	120750	120965	120710	120835	120898	399211	5
2023.07.05	10:55:00	120835	120910	120675	120725	62972	198923	5
2023.07.05	11:00:00	120725	120825	120655	120750	59004	188985	5
2023.07.05	11:05:00	120750	121030	120735	121015	73682	252977	5
2023.07.05	11:10:00	121020	121275	120950	121215	101793	354563	5
2023.07.05	11:15:00	121215	121335	121175	121275	60932	206374	5
2023.07.05	11:20:00	121275	121320	121120	121260	67574	246171	5
2023.07.05	11:25:00	121260	121405	121175	121400	58421	199160	5
2023.07.05	11:30:00	121400	121500	121325	121490	80341	285098	5
2023.07.05	11:35:00	121485	121525	121235	121310	59674	207028	5
2023.07.05	11:40:00	121310	121380	121250	121345	40554	143106	5
2023.07.05	11:45:00	121350	121360	121075	121150	59492	216224	5
2023.07.05	11:50:00	121145	121180	121070	121095	38754	132241	5
2023.07.05	11:55:00	121095	121170	121015	121045	43451	160900	5
2023.07.05	12:00:00	121045	121085	120910	120960	49849	178272	5
2023.07.05	12:05:00	120965	121015	120790	120825	47134	167660	5
2023.07.05	12:10:00	120830	121005	120810	120980	42564	153594	5
2023.07.05	12:15:00	120985	121035	120935	120995	27709	92848	5
2023.07.05	12:20:00	121000	121035	120960	121000	23738	86746	5
2023.07.05	12:25:00	121000	121115	120990	121045	31518	108414	5
2023.07.05	12:30:00	121045	121075	121005	121060	21228	72949	5
2023.07.05	12:35:00	121060	121140	121040	121120	26887	89505	5
2023.07.05	12:40:00	121125	121175	121065	121095	29739	101297	5
2023.07.05	12:45:00	121090	121120	121020	121025	24850	84643	5
2023.07.05	12:50:00	121025	121100	121010	121075	20903	76732	5
2023.07.05	12:55:00	121075	121115	121035	121070	21100	72630	5
2023.07.05	13:00:00	121070	121075	121000	121025	21326	72189	5
2023.07.05	13:05:00	121020	121035	120950	120975	21702	76261	5
2023.07.05	13:10:00	120980	121035	120930	121015	24709	85336	5
2023.07.05	13:15:00	121015	121110	120970	121005	39972	142857	5
2023.07.05	13:20:00	121005	121365	120995	121360	55912	194955	5
2023.07.05	13:25:00	121355	121455	121290	121435	64310	219305	5
2023.07.05	13:30:00	121435	121545	121250	121395	77197	274970	5
2023.07.05	13:35:00	121395	121410	121210	121260	40525	136186	5
2023.07.05	13:40:00	121255	121290	121180	121290	28257	97277	5
2023.07.05	13:45:00	121290	121465	121285	121335	47929	163655	5
2023.07.05	13:50:00	121340	121375	121235	121355	36993	128103	5
2023.07.05	13:55:00	121360	121490	121355	121430	39510	142176	5
2023.07.05	14:00:00	121430	121600	121365	121585	54862	198064	5
2023.07.05	14:05:00	121590	121635	121485	121570	47560	167539	5
2023.07.05	14:10:00	121570	121700	121475	121660	50014	171740	5
2023.07.05	14:15:00	121665	121670	121535	121580	30686	105633	5
2023.07.05	14:20:00	121575	121680	121555	121560	31150	102704	5
2023.07.05	14:25:00	121560	121675	121525	121570	37398	132283	5
2023.07.05	14:30:00	121570	121715	121570	121690	36403	129991	5
2023.07.05	14:35:00	121695	121715	121630	121660	27826	96025	5
2023.07.05	14:40:00	121660	121810	121655	121665	50822	184107	5
2023.07.05	14:45:00	121660	121735	121635	121665	26407	93040	5
2023.07.05	14:50:00	121670	121690	121610	121685	24949	100197	5
2023.07.05	14:55:00	121685	121765	121650	121750	31412	125199	5
2023.07.05	15:00:00	121755	121870	121690	121765	46214	165133	5
2023.07.05	15:05:00	121765	121985	121730	121850	56163	210551	5
2023.07.05	15:10:00	121850	121885	121720	121785	35841	137501	5
2023.07.05	15:15:00	121780	121800	121595	121605	37557	140161	5
2023.07.05	15:20:00	121610	121645	121565	121570	27294	99742	5
2023.07.05	15:25:00	121565	121605	121525	121535	26896	104794	5
2023.07.05	15:30:00	121530	121565	121405	121425	47056	171566	5
2023.07.05	15:35:00	121420	121550	121410	121445	37332	139778	5
2023.07.05	15:40:00	121445	121505	121350	121400	40397	150531	5
2023.07.05	15:45:00	121405	121490	121400	121485	23186	86225	5
2023.07.05	15:50:00	121485	121520	121445	121450	20394	72862	5
2023.07.05	15:55:00	121455	121480	121400	121435	19963	72926	5
2023.07.05	16:00:00	121430	121475	121390	121465	18216	64316	5
2023.07.05	16:05:00	121460	121620	121455	121530	35570	148873	5
2023.07.05	16:10:00	121530	121545	121430	121460	22654	93311	5
2023.07.05	16:15:00	121455	121520	121440	121490	20429	76481	5
2023.07.05	16:20:00	121490	121605	121480	121510	27588	100220	5
2023.07.05	16:25:00	121510	121515	121360	121375	34859	130931	5
2023.07.05	16:30:00	121370	121385	121200	121295	50089	191118	5
2023.07.05	16:35:00	121290	121375	121285	121325	25209	90288	5
2023.07.05	16:40:00	121325	121400	121315	121340	18301	67037	5
2023.07.05	16:45:00	121345	121390	121300	121335	18384	66634	5
2023.07.05	16:50:00	121340	121435	121310	121330	27468	101700	5
2023.07.05	16:55:00	121335	121400	121300	121380	17060	60691	5
2023.07.05	17:00:00	121380	121385	121205	121255	30819	112635	5
2023.07.05	17:05:00	121250	121315	121155	121270	32017	113992	5
2023.07.05	17:10:00	121265	121335	121265	121320	10988	40165	5
2023.07.05	17:15:00	121315	121355	121280	121340	12842	43661	5
2023.07.05	17:20:00	121345	121425	121305	121410	19364	66331	5
2023.07.05	17:25:00	121410	121475	121405	121445	16484	54758	5
2023.07.05	17:30:00	121445	121490	121345	121410	22585	80002	5
2023.07.05	17:35:00	121405	121410	121260	121280	15081	50964	5
2023.07.05	17:40:00	121280	121290	121210	121275	16100	55940	5
2023.07.05	17:45:00	121280	121290	121215	121230	9623	33680	5
2023.07.05	17:50:00	121225	121280	121170	121170	7954	35357	5
2023.07.06	09:00:00	121000	121005	120700	120715	83032	173596	5
2023.07.06	09:05:00	120710	120725	120505	120515	73943	200890	5
2023.07.06	09:10:00	120515	120580	120420	120430	49282	136459	5
2023.07.06	09:15:00	120435	120460	120270	120345	82168	216539	5
2023.07.06	09:20:00	120345	120350	120125	120210	94144	244638	5
2023.07.06	09:25:00	120210	120325	120180	120325	56217	147798	5
2023.07.06	09:30:00	120330	120330	120050	120165	97125	240158	5
2023.07.06	09:35:00	120160	120200	120055	120165	62918	169987	5
2023.07.06	09:40:00	120165	120220	120110	120115	42866	120308	5
2023.07.06	09:45:00	120120	120200	120100	120160	30509	85337	5
2023.07.06	09:50:00	120155	120205	120000	120075	54784	152635	5
2023.07.06	09:55:00	120080	120210	120050	120195	47851	147973	5
2023.07.06	10:00:00	120195	120285	120120	120140	69082	207238	5
2023.07.06	10:05:00	120145	120420	120100	120415	93606	282840	5
2023.07.06	10:10:00	120410	120505	120215	120285	99517	289980	5
2023.07.06	10:15:00	120285	120310	120060	120085	86359	258150	5
2023.07.06	10:20:00	120085	120480	120080	120170	116863	367666	5
2023.07.06	10:25:00	120165	120240	119860	119865	139276	426596	5
2023.07.06	10:30:00	119865	120295	119840	120235	125506	403931	5
2023.07.06	10:35:00	120235	120455	120200	120355	88332	280604	5
2023.07.06	10:40:00	120355	120385	119825	119920	107188	319414	5
2023.07.06	10:45:00	119920	119955	119630	119755	113494	364583	5
2023.07.06	10:50:00	119755	119860	119575	119610	81290	262103	5
2023.07.06	10:55:00	119610	119705	119505	119525	63097	192452	5
2023.07.06	11:00:00	119525	119545	119370	119425	88426	269735	5
2023.07.06	11:05:00	119425	119495	119275	119415	75667	255510	5
2023.07.06	11:10:00	119410	119460	119325	119380	48370	162154	5
2023.07.06	11:15:00	119375	119495	119285	119455	58669	197707	5
2023.07.06	11:20:00	119455	119585	119340	119495	60731	192593	5
2023.07.06	11:25:00	119495	119510	119310	119320	58689	191738	5
2023.07.06	11:30:00	119325	119420	119155	119180	82437	273641	5
2023.07.06	11:35:00	119175	119275	119125	119190	56190	185651	5
2023.07.06	11:40:00	119195	119230	119040	119050	53962	178705	5
2023.07.06	11:45:00	119055	119140	118960	119050	58589	200758	5
2023.07.06	11:50:00	119050	119050	118800	118955	78680	281524	5
2023.07.06	11:55:00	118960	119110	118775	118815	75232	265722	5
2023.07.06	12:00:00	118815	119050	118735	119040	78330	283214	5
2023.07.06	12:05:00	119040	119090	119010	119040	30871	111000	5
2023.07.06	12:10:00	119035	119055	118730	119005	81565	282696	5
2023.07.06	12:15:00	119005	119045	118910	118935	35110	122233	5
2023.07.06	12:20:00	118940	119020	118890	118910	32420	105141	5
2023.07.06	12:25:00	118915	118985	118885	118930	28059	93134	5
2023.07.06	12:30:00	118930	119045	118865	119015	38423	130139	5
2023.07.06	12:35:00	119010	119025	118790	118890	42213	139136	5
2023.07.06	12:40:00	118890	118890	118710	118810	42621	136252	5
2023.07.06	12:45:00	118805	118895	118790	118850	34090	114242	5
2023.07.06	12:50:00	118850	118910	118810	118835	26686	86925	5
2023.07.06	12:55:00	118835	118900	118730	118890	34936	115908	5
2023.07.06	13:00:00	118895	118965	118840	118935	32163	106518	5
2023.07.06	13:05:00	118935	118980	118830	118880	32373	108749	5
2023.07.06	13:10:00	118880	118890	118725	118830	38137	131561	5
2023.07.06	13:15:00	118830	118920	118650	118910	61866	216192	5
2023.07.06	13:20:00	118905	119015	118895	118990	31941	105955	5
2023.07.06	13:25:00	118985	119085	118955	119035	37385	125447	5
2023.07.06	13:30:00	119040	119190	119035	119140	37034	122765	5
2023.07.06	13:35:00	119140	119195	119000	119030	45624	155686	5
2023.07.06	13:40:00	119025	119165	119020	119145	33976	121230	5
2023.07.06	13:45:00	119145	119250	119115	119190	34975	116004	5
2023.07.06	13:50:00	119190	119215	119070	119110	30120	108269	5
2023.07.06	13:55:00	119105	119130	119025	119050	25215	87743	5
2023.07.06	14:00:00	119055	119205	119045	119190	32799	111195	5
2023.07.06	14:05:00	119185	119250	119140	119155	30505	102505	5
2023.07.06	14:10:00	119155	119270	119145	119230	26831	88785	5
2023.07.06	14:15:00	119230	119250	119200	119215	16059	55747	5
2023.07.06	14:20:00	119220	119290	119155	119225	33899	116300	5
2023.07.06	14:25:00	119225	119255	119175	119220	18736	65597	5
2023.07.06	14:30:00	119215	119225	119095	119155	28661	99659	5
2023.07.06	14:35:00	119155	119180	119105	119160	19092	68064	5
2023.07.06	14:40:00	119160	119215	119145	119185	18344	63005	5
2023.07.06	14:45:00	119180	119235	119130	119140	26065	91758	5
2023.07.06	14:50:00	119140	119190	119080	119130	27257	93668	5
2023.07.06	14:55:00	119125	119165	119050	119145	29135	103347	5
2023.07.06	15:00:00	119145	119240	119125	119170	39652	148130	5
2023.07.06	15:05:00	119165	119255	119155	119225	20242	68716	5
2023.07.06	15:10:00	119230	119360	119215	119340	39576	143052	5
2023.07.06	15:15:00	119345	119415	119305	119385	35241	124650	5
2023.07.06	15:20:00	119385	119435	119345	119425	25532	90250	5
2023.07.06	15:25:00	119425	119430	119300	119330	29106	105157	5
2023.07.06	15:30:00	119330	119390	119305	119390	21870	79798	5
2023.07.06	15:35:00	119390	119410	119255	119270	29422	102029	5
2023.07.06	15:40:00	119275	119275	119125	119225	44996	166524	5
2023.07.06	15:45:00	119225	119290	119180	119235	29329	106533	5
2023.07.06	15:50:00	119235	119260	119135	119180	29041	104670	5
2023.07.06	15:55:00	119185	119255	119175	119240	24915	96575	5
2023.07.06	16:00:00	119235	119255	119075	119120	37980	135502	5
2023.07.06	16:05:00	119120	119165	119105	119150	17697	59413	5
2023.07.06	16:10:00	119145	119150	119060	119140	24088	82697	5
2023.07.06	16:15:00	119135	119165	119095	119140	17059	56068	5
2023.07.06	16:20:00	119145	119240	119120	119155	32943	126999	5
2023.07.06	16:25:00	119150	119175	119105	119120	20440	74707	5
2023.07.06	16:30:00	119120	119280	119090	119235	33023	121541	5
2023.07.06	16:35:00	119235	119245	119105	119125	26844	97341	5
2023.07.06	16:40:00	119125	119130	119000	119030	38932	143909	5
2023.07.06	16:45:00	119035	119170	119025	119145	32286	116415	5
2023.07.06	16:50:00	119145	119195	119100	119105	26100	99474	5
2023.07.06	16:55:00	119105	119120	119020	119045	25881	99567	5
2023.07.06	17:00:00	119045	119075	118865	118915	40460	156160	5
2023.07.06	17:05:00	118915	119005	118900	118920	28169	104680	5
2023.07.06	17:10:00	118920	118970	118880	118950	15681	55414	5
2023.07.06	17:15:00	118945	119085	118920	119070	23050	81620	5
2023.07.06	17:20:00	119070	119075	118935	118980	21819	67286	5
2023.07.06	17:25:00	118975	119020	118900	118965	20600	64338	5
2023.07.06	17:30:00	118965	119075	118945	119045	21553	68474	5
2023.07.06	17:35:00	119050	119110	119015	119065	17463	60088	5
2023.07.06	17:40:00	119065	119105	119000	119035	17092	52195	5
2023.07.06	17:45:00	119030	119050	118975	119025	13473	42761	5
2023.07.06	17:50:00	119025	119185	119005	119150	9511	36980	5
2023.07.07	09:00:00	119585	119780	119530	119640	107700	225799	5
2023.07.07	09:05:00	119635	119735	119565	119650	59475	146346	5
2023.07.07	09:10:00	119650	119700	119440	119690	69067	180808	5
2023.07.07	09:15:00	119685	119700	119320	119395	72952	198023	5
2023.07.07	09:20:00	119400	119400	119245	119320	43816	123491	5
2023.07.07	09:25:00	119320	119455	119210	119385	53947	124896	5
2023.07.07	09:30:00	119380	120215	119310	120075	193557	449230	5
2023.07.07	09:35:00	120075	120130	119880	119930	77519	215859	5
2023.07.07	09:40:00	119930	119960	119710	119775	68358	204409	5
2023.07.07	09:45:00	119775	119795	119550	119685	69154	219689	5
2023.07.07	09:50:00	119685	119790	119620	119625	55210	167742	5
2023.07.07	09:55:00	119630	119695	119420	119430	59091	179331	5
2023.07.07	10:00:00	119430	119475	119220	119325	95541	298171	5
2023.07.07	10:05:00	119325	119575	119200	119555	88905	280130	5
2023.07.07	10:10:00	119555	119675	119420	119435	89332	270528	5
2023.07.07	10:15:00	119435	119515	119365	119455	55657	163150	5
2023.07.07	10:20:00	119455	120060	119450	119970	124488	389779	5
2023.07.07	10:25:00	119970	120325	119915	120235	108948	331627	5
2023.07.07	10:30:00	120235	120500	120215	120275	111280	371494	5
2023.07.07	10:35:00	120280	120565	120215	120425	94719	302924	5
2023.07.07	10:40:00	120425	120510	120310	120465	68335	215455	5
2023.07.07	10:45:00	120465	120630	120445	120545	67454	212983	5
2023.07.07	10:50:00	120545	120600	120225	120255	75834	240679	5
2023.07.07	10:55:00	120255	120300	120155	120260	59086	186116	5
2023.07.07	11:00:00	120260	120465	120130	120430	73062	238617	5
2023.07.07	11:05:00	120435	120460	120275	120360	56221	176306	5
2023.07.07	11:10:00	120360	120540	120345	120440	54067	166331	5
2023.07.07	11:15:00	120435	120785	120410	120770	68914	228471	5
2023.07.07	11:20:00	120755	120800	120685	120775	61195	206716	5
2023.07.07	11:25:00	120770	120800	120675	120770	42650	148043	5
2023.07.07	11:30:00	120765	120950	120725	120840	71789	248450	5
2023.07.07	11:35:00	120840	120950	120710	120720	53330	176246	5
2023.07.07	11:40:00	120725	120730	120560	120605	41321	133396	5
2023.07.07	11:45:00	120610	120640	120425	120450	44535	152434	5
2023.07.07	11:50:00	120455	120500	120280	120285	45157	153401	5
2023.07.07	11:55:00	120280	120355	120235	120295	41458	148424	5
2023.07.07	12:00:00	120295	120475	120255	120380	50835	174682	5
2023.07.07	12:05:00	120385	120515	120370	120480	30073	100953	5
2023.07.07	12:10:00	120480	120510	120390	120475	26317	89649	5
2023.07.07	12:15:00	120480	120585	120465	120575	32593	109086	5
2023.07.07	12:20:00	120570	120640	120525	120530	31785	111823	5
2023.07.07	12:25:00	120530	120670	120510	120665	31311	107359	5
2023.07.07	12:30:00	120670	120685	120580	120610	24850	84220	5
2023.07.07	12:35:00	120615	120635	120440	120460	30605	99224	5
