<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.28	18:15:00	125130	125145	124845	124970	18643	66210	5
2024.11.28	18:20:00	124980	125310	124960	125270	8411	53112	5
2024.11.29	09:00:00	125645	125835	125425	125715	129021	313922	5
2024.11.29	09:05:00	125715	125775	125505	125625	92269	241225	5
2024.11.29	09:10:00	125620	125655	125250	125325	94460	282587	5
2024.11.29	09:15:00	125325	125535	125080	125490	118120	363210	5
2024.11.29	09:20:00	125490	125825	125470	125585	97730	307691	5
2024.11.29	09:25:00	125585	125685	125400	125680	71390	206588	5
2024.11.29	09:30:00	125685	125730	125505	125595	71846	203528	5
2024.11.29	09:35:00	125595	125620	125490	125550	44861	133388	5
2024.11.29	09:40:00	125555	125625	125470	125505	34378	102817	5
2024.11.29	09:45:00	125505	125530	125415	125465	38708	122103	5
2024.11.29	09:50:00	125470	125590	125315	125450	83663	261783	5
2024.11.29	09:55:00	125455	125520	125195	125255	80007	255724	5
2024.11.29	10:00:00	125250	125315	124990	125245	138814	424159	5
2024.11.29	10:05:00	125245	125475	124925	125010	138256	447653	5
2024.11.29	10:10:00	125005	125105	124835	124970	105430	334884	5
2024.11.29	10:15:00	124965	125160	124590	124895	160977	528057	5
2024.11.29	10:20:00	124895	125120	124830	124925	108413	301421	5
2024.11.29	10:25:00	124930	125230	124910	125050	77627	226533	5
2024.11.29	10:30:00	125050	125090	124800	124855	80719	231794	5
2024.11.29	10:35:00	124855	125030	124810	124865	58864	163341	5
2024.11.29	10:40:00	124865	124905	124570	124695	72636	222941	5
2024.11.29	10:45:00	124695	124810	124610	124615	59970	175425	5
2024.11.29	10:50:00	124615	124670	124495	124615	62239	200034	5
2024.11.29	10:55:00	124615	124750	124560	124730	34850	110844	5
2024.11.29	11:00:00	124725	125065	124700	124955	86017	254996	5
2024.11.29	11:05:00	124960	125000	124680	124780	65758	196885	5
2024.11.29	11:10:00	124780	124810	124615	124615	41303	124851	5
2024.11.29	11:15:00	124620	124710	124565	124595	44896	132621	5
2024.11.29	11:20:00	124590	124620	124475	124485	44260	142525	5
2024.11.29	11:25:00	124480	124680	124405	124635	68932	210525	5
2024.11.29	11:30:00	124635	124960	124520	124720	104978	340215	5
2024.11.29	11:35:00	124725	124735	124520	124625	66569	210232	5
2024.11.29	11:40:00	124625	124745	124535	124730	59833	179075	5
2024.11.29	11:45:00	124730	125025	124680	124880	84631	265298	5
2024.11.29	11:50:00	124885	125320	124800	125280	105856	333825	5
2024.11.29	11:55:00	125280	125670	125225	125260	157672	462819	5
2024.11.29	12:00:00	125265	125435	125175	125345	99589	279844	5
2024.11.29	12:05:00	125345	125440	125260	125410	49984	136081	5
2024.11.29	12:10:00	125410	125535	125325	125395	61272	174599	5
2024.11.29	12:15:00	125395	125420	125215	125395	50338	149478	5
2024.11.29	12:20:00	125395	125465	125280	125435	43963	127053	5
2024.11.29	12:25:00	125435	125490	125295	125415	40882	115746	5
2024.11.29	12:30:00	125415	125610	125390	125525	53025	156308	5
2024.11.29	12:35:00	125525	125610	125395	125540	49113	142837	5
2024.11.29	12:40:00	125535	125700	125460	125480	59182	179566	5
2024.11.29	12:45:00	125485	125520	125365	125410	43082	125272	5
2024.11.29	12:50:00	125410	125665	125400	125635	50710	154642	5
2024.11.29	12:55:00	125640	126050	125625	125935	94132	293666	5
2024.11.29	13:00:00	125930	126080	125830	125990	57357	161786	5
2024.11.29	13:05:00	125990	126050	125795	125820	45757	136178	5
2024.11.29	13:10:00	125820	125830	125630	125715	47832	147572	5
2024.11.29	13:15:00	125710	125805	125545	125565	48719	138879	5
2024.11.29	13:20:00	125565	125770	125510	125750	43925	121179	5
2024.11.29	13:25:00	125750	125805	125600	125655	44598	128773	5
2024.11.29	13:30:00	125650	125755	125605	125680	26808	73924	5
2024.11.29	13:35:00	125675	125745	125640	125715	22161	65260	5
2024.11.29	13:40:00	125715	125825	125605	125680	40586	127705	5
2024.11.29	13:45:00	125675	125785	125630	125665	28556	84987	5
2024.11.29	13:50:00	125665	125720	125475	125705	55577	168628	5
2024.11.29	13:55:00	125710	125775	125625	125665	29535	84513	5
2024.11.29	14:00:00	125665	125710	125540	125565	34496	102554	5
2024.11.29	14:05:00	125570	125745	125545	125695	30076	90201	5
2024.11.29	14:10:00	125700	125700	125395	125560	56982	171946	5
2024.11.29	14:15:00	125565	125690	125505	125610	46313	141374	5
2024.11.29	14:20:00	125605	125660	125515	125530	24846	72077	5
2024.11.29	14:25:00	125530	125600	125480	125565	28498	84808	5
2024.11.29	14:30:00	125565	125610	125495	125540	21612	66958	5
2024.11.29	14:35:00	125540	125645	125525	125615	19021	59058	5
2024.11.29	14:40:00	125620	125690	125545	125680	27650	83606	5
2024.11.29	14:45:00	125680	125715	125570	125585	24447	74676	5
2024.11.29	14:50:00	125585	125620	125480	125530	26149	83352	5
2024.11.29	14:55:00	125530	125550	125395	125515	35198	106077	5
2024.11.29	15:00:00	125515	125575	125455	125550	30530	88473	5
2024.11.29	15:05:00	125545	125550	125350	125380	26463	83576	5
2024.11.29	15:10:00	125385	125465	125380	125440	19953	62744	5
2024.11.29	15:15:00	125435	125490	125385	125480	18182	55940	5
2024.11.29	15:20:00	125480	125530	125410	125455	19005	60466	5
2024.11.29	15:25:00	125450	125495	125380	125450	17972	57270	5
2024.11.29	15:30:00	125445	125455	125285	125315	22426	76808	5
2024.11.29	15:35:00	125320	125375	125240	125340	22562	75740	5
2024.11.29	15:40:00	125340	125390	125305	125340	14043	46284	5
2024.11.29	15:45:00	125340	125390	125330	125340	8559	26672	5
2024.11.29	15:50:00	125335	125375	125300	125335	11404	35478	5
2024.11.29	15:55:00	125335	125385	125305	125320	10263	29944	5
2024.11.29	16:00:00	125320	125325	125185	125275	27231	86137	5
2024.11.29	16:05:00	125270	125345	125250	125260	17184	50323	5
2024.11.29	16:10:00	125265	125905	125250	125750	55944	182526	5
2024.11.29	16:15:00	125750	125800	125405	125560	51550	144869	5
2024.11.29	16:20:00	125560	125575	125365	125495	33994	93074	5
2024.11.29	16:25:00	125495	125495	125335	125405	24051	68962	5
2024.11.29	16:30:00	125405	125425	125330	125360	18832	52230	5
2024.11.29	16:35:00	125360	125405	125305	125385	17479	50109	5
2024.11.29	16:40:00	125385	125650	125375	125645	36530	107420	5
2024.11.29	16:45:00	125650	125675	125515	125605	29460	88529	5
2024.11.29	16:50:00	125600	125750	125375	125605	63701	175219	5
2024.11.29	16:55:00	125600	125685	125510	125625	30422	80637	5
2024.11.29	17:00:00	125625	125695	125475	125520	32064	87943	5
2024.11.29	17:05:00	125515	125660	125500	125600	21411	56329	5
2024.11.29	17:10:00	125595	125665	125550	125565	15178	38035	5
2024.11.29	17:15:00	125570	125820	125550	125805	25051	66340	5
2024.11.29	17:20:00	125805	126000	125790	125935	42086	113466	5
2024.11.29	17:25:00	125935	125990	125800	125875	26954	70465	5
2024.11.29	17:30:00	125870	126085	125840	126075	25706	65043	5
2024.11.29	17:35:00	126075	126300	125980	126210	34158	91471	5
2024.11.29	17:40:00	126210	126295	126190	126270	20110	50320	5
2024.11.29	17:45:00	126270	126510	126225	126445	37241	100641	5
2024.11.29	17:50:00	126445	126675	126440	126565	36557	96614	5
2024.11.29	17:55:00	126565	126575	126370	126420	26978	72709	5
2024.11.29	18:00:00	126415	126440	126240	126305	29659	91145	5
2024.11.29	18:05:00	126310	126335	126095	126135	22567	72064	5
2024.11.29	18:10:00	126135	126210	126015	126120	22865	74802	5
2024.11.29	18:15:00	126125	126320	126125	126275	12212	39656	5
2024.11.29	18:20:00	126270	126335	126015	126015	10332	35516	5
2024.12.02	09:00:00	126310	126390	125755	125810	143774	385499	5
2024.12.02	09:05:00	125810	125850	125635	125750	79793	229603	5
2024.12.02	09:10:00	125755	125950	125705	125890	76216	258350	5
2024.12.02	09:15:00	125895	126040	125830	125875	72021	230400	5
2024.12.02	09:20:00	125870	125875	125715	125740	56848	178632	5
2024.12.02	09:25:00	125745	125780	125690	125705	33734	109829	5
2024.12.02	09:30:00	125705	125825	125645	125745	54374	175012	5
2024.12.02	09:35:00	125745	125775	125600	125640	49584	162412	5
2024.12.02	09:40:00	125640	125800	125575	125800	51744	168464	5
2024.12.02	09:45:00	125800	126015	125790	125990	83223	276550	5
