<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.29	10:45:00	138225	138480	138120	138405	186706	737089	5
2024.08.29	11:00:00	138405	138460	138130	138185	173745	704244	5
2024.08.29	11:15:00	138185	138260	138005	138005	150678	627265	5
2024.08.29	11:30:00	138005	138095	137825	138085	172310	731917	5
2024.08.29	11:45:00	138090	138095	137935	137995	121428	526901	5
2024.08.29	12:00:00	137990	138010	137810	137870	95739	406043	5
2024.08.29	12:15:00	137875	137965	137820	137850	74925	334733	5
2024.08.29	12:30:00	137845	137870	137700	137840	107323	443729	5
2024.08.29	12:45:00	137845	137860	137730	137750	59442	248875	5
2024.08.29	13:00:00	137745	137795	137625	137790	89481	383576	5
2024.08.29	13:15:00	137790	137825	137630	137725	78189	327075	5
2024.08.29	13:30:00	137725	137735	137510	137610	98348	412748	5
2024.08.29	13:45:00	137610	137760	137565	137640	76102	313186	5
2024.08.29	14:00:00	137640	137705	137540	137660	71937	299624	5
2024.08.29	14:15:00	137660	137730	137625	137685	53059	236348	5
2024.08.29	14:30:00	137680	137815	137620	137810	71428	299030	5
2024.08.29	14:45:00	137805	137905	137730	137870	85437	362296	5
2024.08.29	15:00:00	137875	137950	137815	137930	55274	227037	5
2024.08.29	15:15:00	137930	138070	137900	137950	81282	350111	5
2024.08.29	15:30:00	137950	138000	137760	137855	121669	538073	5
2024.08.29	15:45:00	137850	137925	137640	137890	103889	452035	5
2024.08.29	16:00:00	137885	137995	137800	137980	78126	328855	5
2024.08.29	16:15:00	137980	138035	137880	137935	63376	293065	5
2024.08.29	16:30:00	137940	137980	137700	137705	72458	318836	5
2024.08.29	16:45:00	137710	137770	137660	137735	72078	338615	5
2024.08.29	17:00:00	137735	137750	137590	137610	47523	241619	5
2024.08.29	17:15:00	137610	137630	137465	137505	38288	187034	5
2024.08.29	17:30:00	137505	137560	137490	137525	28162	134485	5
2024.08.29	17:45:00	137520	137585	137420	137480	34489	135922	5
2024.08.29	18:00:00	137480	137495	137400	137425	22711	64108	5
2024.08.29	18:15:00	137420	137535	137410	137470	16144	51510	5
2024.08.30	09:00:00	137800	137975	137305	137410	242317	795638	5
2024.08.30	09:15:00	137410	137595	137365	137465	130598	468728	5
2024.08.30	09:30:00	137465	137545	137130	137130	168147	581244	5
2024.08.30	09:45:00	137130	137155	136855	136945	176121	658250	5
2024.08.30	10:00:00	136945	136950	136570	136605	271072	1045725	5
2024.08.30	10:15:00	136610	136810	136500	136655	206009	725600	5
2024.08.30	10:30:00	136650	137000	136585	136970	188563	670013	5
2024.08.30	10:45:00	136970	137170	136870	136980	166693	612859	5
2024.08.30	11:00:00	136980	137400	136930	137170	208029	767756	5
2024.08.30	11:15:00	137170	137485	137080	137235	167008	644347	5
2024.08.30	11:30:00	137230	137610	137205	137455	238951	912321	5
2024.08.30	11:45:00	137460	137860	137415	137655	211301	804875	5
2024.08.30	12:00:00	137650	137795	137585	137745	107921	407264	5
2024.08.30	12:15:00	137745	137860	137665	137675	93069	369370	5
2024.08.30	12:30:00	137675	137715	137570	137590	81457	314562	5
2024.08.30	12:45:00	137590	137655	137345	137355	146165	593099	5
2024.08.30	13:00:00	137355	137445	137305	137320	69022	263157	5
2024.08.30	13:15:00	137315	137360	137225	137245	76015	302068	5
2024.08.30	13:30:00	137245	137275	136870	137015	127303	509750	5
2024.08.30	13:45:00	137010	137030	136815	136885	80860	319982	5
2024.08.30	14:00:00	136885	137130	136870	137055	76067	287678	5
2024.08.30	14:15:00	137060	137080	136920	136980	70536	260871	5
2024.08.30	14:30:00	136975	137145	136970	137130	59158	219758	5
2024.08.30	14:45:00	137125	137155	136955	137065	74680	286855	5
2024.08.30	15:00:00	137070	137115	137005	137095	43837	162727	5
2024.08.30	15:15:00	137090	137155	137025	137050	51895	200522	5
2024.08.30	15:30:00	137055	137105	137010	137020	47329	180911	5
2024.08.30	15:45:00	137020	137050	136945	137000	52571	209581	5
2024.08.30	16:00:00	137000	137070	136970	137055	37214	142542	5
2024.08.30	16:15:00	137055	137120	136985	137040	51359	208510	5
2024.08.30	16:30:00	137040	137095	137015	137080	33696	142879	5
2024.08.30	16:45:00	137075	137770	137050	137685	141046	618692	5
2024.08.30	17:00:00	137685	138990	137635	137885	217478	918344	5
2024.08.30	17:15:00	137885	138240	137850	138010	100233	375315	5
2024.08.30	17:30:00	138010	138170	137855	138075	58279	205658	5
2024.08.30	17:45:00	138075	138200	138015	138065	33972	105843	5
2024.08.30	18:00:00	138070	138200	138015	138145	18094	58292	5
2024.08.30	18:15:00	138145	138220	137870	138025	15247	44124	5
2024.09.02	09:00:00	137250	137365	137040	137225	205765	623833	5
2024.09.02	09:15:00	137230	137485	137220	137395	144524	466379	5
2024.09.02	09:30:00	137395	137400	137180	137285	94760	309076	5
2024.09.02	09:45:00	137280	137330	137000	137090	158391	536276	5
2024.09.02	10:00:00	137090	137325	136860	136985	279516	929232	5
2024.09.02	10:15:00	136990	137000	136560	136580	228695	819189	5
2024.09.02	10:30:00	136585	136790	136375	136395	187373	710114	5
2024.09.02	10:45:00	136400	136485	136260	136320	158667	590365	5
2024.09.02	11:00:00	136320	136375	136160	136300	138452	542682	5
2024.09.02	11:15:00	136295	136450	136125	136450	140092	526014	5
2024.09.02	11:30:00	136450	136450	136180	136295	125818	487481	5
2024.09.02	11:45:00	136300	136570	136255	136395	129640	494887	5
2024.09.02	12:00:00	136390	136525	136340	136500	86136	331427	5
2024.09.02	12:15:00	136500	136590	136445	136450	62985	238458	5
2024.09.02	12:30:00	136450	136515	136415	136430	51578	198589	5
2024.09.02	12:45:00	136425	136480	136380	136460	48446	190907	5
2024.09.02	13:00:00	136455	136485	136315	136325	55589	215927	5
2024.09.02	13:15:00	136330	136425	136295	136400	51339	205124	5
2024.09.02	13:30:00	136400	136420	136310	136370	34778	128888	5
2024.09.02	13:45:00	136370	136580	136350	136555	57585	204593	5
2024.09.02	14:00:00	136555	136690	136490	136650	100000	370058	5
2024.09.02	14:15:00	136650	136875	136630	136815	96094	350806	5
2024.09.02	14:30:00	136815	136945	136770	136805	68897	257829	5
2024.09.02	14:45:00	136810	136825	136635	136655	55518	208653	5
2024.09.02	15:00:00	136655	136660	136530	136555	63793	232766	5
2024.09.02	15:15:00	136555	136620	136540	136600	31280	115774	5
2024.09.02	15:30:00	136600	136605	136480	136505	44639	167972	5
2024.09.02	15:45:00	136510	136565	136450	136475	32173	115548	5
2024.09.02	16:00:00	136475	136590	136410	136490	63569	247234	5
2024.09.02	16:15:00	136485	136685	136485	136560	64450	241859	5
2024.09.02	16:30:00	136565	136600	136455	136495	43832	167277	5
2024.09.02	16:45:00	136495	136495	136350	136350	41674	169291	5
2024.09.02	17:00:00	136350	136485	136295	136355	59062	232909	5
2024.09.02	17:15:00	136350	136465	136350	136400	31082	125395	5
2024.09.02	17:30:00	136400	136485	136370	136385	31624	112794	5
2024.09.02	17:45:00	136385	136425	136325	136415	27325	91479	5
2024.09.02	18:00:00	136415	136420	136300	136315	22516	56480	5
2024.09.02	18:15:00	136315	136345	136220	136220	23220	62930	5
2024.09.03	09:00:00	135695	136510	135600	136475	244792	785663	5
2024.09.03	09:15:00	136470	136495	136190	136335	165377	618026	5
2024.09.03	09:30:00	136335	136555	136230	136525	164237	597996	5
2024.09.03	09:45:00	136530	136530	136335	136370	107576	399795	5
2024.09.03	10:00:00	136375	136590	136315	136460	232171	866121	5
2024.09.03	10:15:00	136460	136540	136215	136525	238186	934085	5
2024.09.03	10:30:00	136525	136550	136200	136255	212152	813399	5
2024.09.03	10:45:00	136260	136305	135905	136070	230304	874340	5
2024.09.03	11:00:00	136070	136110	135795	135890	219536	817355	5
2024.09.03	11:15:00	135895	136495	135860	136415	210595	813726	5
2024.09.03	11:30:00	136410	136555	136135	136225	213365	843997	5
2024.09.03	11:45:00	136225	136285	136100	136130	136850	513094	5
2024.09.03	12:00:00	136130	136310	135980	136150	149253	557367	5
2024.09.03	12:15:00	136150	136180	135990	136075	91785	344162	5
2024.09.03	12:30:00	136070	136120	135905	135950	78206	292455	5
2024.09.03	12:45:00	135950	136070	135895	135900	86290	335828	5
2024.09.03	13:00:00	135905	136140	135900	136120	76012	302009	5
2024.09.03	13:15:00	136125	136210	136055	136170	82318	329990	5
2024.09.03	13:30:00	136175	136190	136030	136030	53936	207019	5
2024.09.03	13:45:00	136035	136075	135915	135990	70327	271665	5
2024.09.03	14:00:00	135990	136200	135980	136145	77111	307915	5
2024.09.03	14:15:00	136145	136430	136130	136370	105565	425731	5
2024.09.03	14:30:00	136365	136375	136175	136245	101170	418984	5
2024.09.03	14:45:00	136250	136275	136075	136105	75334	296608	5
2024.09.03	15:00:00	136105	136115	135940	136055	95424	371945	5
2024.09.03	15:15:00	136055	136060	135970	136040	58088	225149	5
2024.09.03	15:30:00	136045	136170	136025	136095	74470	289847	5
2024.09.03	15:45:00	136095	136130	136005	136035	59022	224697	5
2024.09.03	16:00:00	136035	136100	135990	136020	47667	187656	5
2024.09.03	16:15:00	136015	136060	135920	135940	53426	218659	5
2024.09.03	16:30:00	135940	136010	135705	135850	104175	432066	5
2024.09.03	16:45:00	135845	136000	135765	135985	87283	366042	5
2024.09.03	17:00:00	135985	136145	135905	136120	71515	319020	5
2024.09.03	17:15:00	136120	136125	135940	135950	36590	154523	5
2024.09.03	17:30:00	135955	136065	135910	135975	43512	192096	5
2024.09.03	17:45:00	135980	136145	135975	136105	33870	120331	5
2024.09.03	18:00:00	136100	136155	136050	136100	26298	75306	5
2024.09.03	18:15:00	136105	136250	136085	136220	16153	50849	5
2024.09.04	09:00:00	135880	136215	135755	136050	211868	616301	5
2024.09.04	09:15:00	136050	136200	136025	136180	118019	399375	5
2024.09.04	09:30:00	136185	136560	136170	136500	172012	619180	5
2024.09.04	09:45:00	136500	136685	136460	136520	157338	578552	5
2024.09.04	10:00:00	136520	136595	136415	136435	170627	596665	5
2024.09.04	10:15:00	136435	137085	136435	136935	327595	1184786	5
2024.09.04	10:30:00	136940	137515	136890	137420	267169	1063138	5
2024.09.04	10:45:00	137425	137765	137385	137635	163568	699835	5
2024.09.04	11:00:00	137640	137935	137480	137750	241779	954151	5
2024.09.04	11:15:00	137745	137920	137625	137800	156753	611308	5
2024.09.04	11:30:00	137805	138115	137750	138075	135228	563809	5
2024.09.04	11:45:00	138070	138460	138010	138395	151897	672211	5
2024.09.04	12:00:00	138400	138425	138205	138255	109104	464068	5
2024.09.04	12:15:00	138255	138335	138225	138230	63625	257596	5
2024.09.04	12:30:00	138230	138325	138125	138215	96613	381808	5
2024.09.04	12:45:00	138215	138250	138090	138100	55316	222402	5
2024.09.04	13:00:00	138095	138115	137915	137970	92767	386531	5
2024.09.04	13:15:00	137975	138070	137955	137995	55418	220110	5
2024.09.04	13:30:00	137995	138070	137960	137995	57411	235055	5
2024.09.04	13:45:00	137995	138020	137940	137955	43936	178940	5
2024.09.04	14:00:00	137955	137985	137830	137840	68435	283839	5
2024.09.04	14:15:00	137845	137880	137655	137700	87801	389744	5
2024.09.04	14:30:00	137700	137840	137675	137800	66350	277125	5
2024.09.04	14:45:00	137795	137945	137685	137770	109255	457731	5
2024.09.04	15:00:00	137770	137905	137720	137895	66731	267365	5
2024.09.04	15:15:00	137900	137920	137690	137825	85143	348261	5
2024.09.04	15:30:00	137830	137895	137750	137785	71045	290020	5
2024.09.04	15:45:00	137785	137875	137750	137770	58791	235023	5
2024.09.04	16:00:00	137775	138055	137745	138050	90007	377025	5
2024.09.04	16:15:00	138050	138260	138020	138240	119978	522244	5
2024.09.04	16:30:00	138245	138310	138040	138060	106051	456426	5
2024.09.04	16:45:00	138065	138120	137905	137920	86269	369159	5
2024.09.04	17:00:00	137925	137940	137685	137820	102938	467400	5
2024.09.04	17:15:00	137815	137980	137750	137965	53124	227871	5
2024.09.04	17:30:00	137960	138075	137945	138030	53673	221045	5
2024.09.04	17:45:00	138035	138060	137945	138005	28385	110081	5
2024.09.04	18:00:00	138005	138005	137860	137905	35747	99242	5
2024.09.04	18:15:00	137895	138075	137780	137920	24134	72924	5
2024.09.05	09:00:00	137850	138340	137625	137750	248413	782275	5
2024.09.05	09:15:00	137750	137915	137660	137785	164783	554797	5
2024.09.05	09:30:00	137790	137845	137410	137450	184754	638893	5
2024.09.05	09:45:00	137445	137565	137270	137535	153853	564932	5
2024.09.05	10:00:00	137540	137640	137350	137480	234083	837793	5
2024.09.05	10:15:00	137480	137880	137445	137740	216509	776022	5
2024.09.05	10:30:00	137740	138020	137500	137945	274301	976258	5
2024.09.05	10:45:00	137950	138005	137650	137765	171461	588689	5
2024.09.05	11:00:00	137760	137940	137655	137715	195714	716999	5
2024.09.05	11:15:00	137715	137860	137675	137740	104986	392366	5
2024.09.05	11:30:00	137745	137865	137700	137740	83924	305691	5
2024.09.05	11:45:00	137740	137780	137465	137595	137032	516608	5
2024.09.05	12:00:00	137600	137755	137485	137650	116150	446967	5
2024.09.05	12:15:00	137650	137700	137485	137490	80828	300332	5
2024.09.05	12:30:00	137495	137625	137485	137595	73047	282039	5
2024.09.05	12:45:00	137600	137730	137515	137520	82812	318858	5
2024.09.05	13:00:00	137520	137640	137475	137630	73670	281288	5
2024.09.05	13:15:00	137625	137920	137545	137915	114248	427958	5
2024.09.05	13:30:00	137920	138025	137795	137825	109642	409991	5
2024.09.05	13:45:00	137825	138055	137785	138035	91063	339659	5
2024.09.05	14:00:00	138035	138200	137955	138085	124673	459597	5
2024.09.05	14:15:00	138085	138100	137750	137765	96877	368100	5
2024.09.05	14:30:00	137760	137915	137730	137900	84030	357890	5
2024.09.05	14:45:00	137895	137930	137735	137820	72724	293168	5
2024.09.05	15:00:00	137820	137865	137700	137780	66744	266676	5
2024.09.05	15:15:00	137780	137975	137775	137850	78412	333206	5
2024.09.05	15:30:00	137850	137910	137790	137825	51877	224691	5
2024.09.05	15:45:00	137825	138000	137790	137880	71604	316793	5
2024.09.05	16:00:00	137880	138045	137825	137990	65557	292800	5
2024.09.05	16:15:00	137990	138090	137925	138065	59055	249738	5
2024.09.05	16:30:00	138060	138160	137960	137975	72572	318592	5
2024.09.05	16:45:00	137970	138095	137940	138085	62764	260574	5
2024.09.05	17:00:00	138085	138130	138015	138085	43286	187991	5
2024.09.05	17:15:00	138090	138150	138035	138050	30927	128547	5
2024.09.05	17:30:00	138055	138180	138040	138145	25573	103595	5
2024.09.05	17:45:00	138145	138155	138005	138060	22270	95983	5
2024.09.05	18:00:00	138060	138190	138035	138175	15766	60084	5
2024.09.05	18:15:00	138175	138295	138165	138265	12216	51902	5
2024.09.06	09:00:00	137800	138170	137795	137950	179403	523798	5
2024.09.06	09:15:00	137950	138100	137845	137845	97466	307888	5
2024.09.06	09:30:00	137845	138780	137560	138565	359794	1171176	5
2024.09.06	09:45:00	138560	138590	138015	138135	229236	758427	5
2024.09.06	10:00:00	138135	138170	137595	138080	292880	974789	5
2024.09.06	10:15:00	138080	138090	137290	137865	331668	1093895	5
2024.09.06	10:30:00	137860	137990	137380	137515	266659	871222	5
2024.09.06	10:45:00	137515	137750	137410	137415	175034	563221	5
2024.09.06	11:00:00	137415	137515	137190	137360	202849	714301	5
2024.09.06	11:15:00	137365	137545	137210	137220	155034	531909	5
2024.09.06	11:30:00	137215	137245	136780	136790	190014	735163	5
2024.09.06	11:45:00	136795	136835	136515	136585	138700	596753	5
2024.09.06	12:00:00	136590	137015	136565	136715	203078	788199	5
2024.09.06	12:15:00	136715	136740	136395	136415	133941	535023	5
2024.09.06	12:30:00	136415	136590	136380	136400	101966	395776	5
2024.09.06	12:45:00	136405	136430	136230	136280	90630	354263	5
2024.09.06	13:00:00	136280	136385	136180	136335	85619	322178	5
2024.09.06	13:15:00	136340	136370	136200	136210	59696	218426	5
2024.09.06	13:30:00	136215	136325	136110	136205	97344	377512	5
2024.09.06	13:45:00	136205	136235	136055	136185	65554	252210	5
2024.09.06	14:00:00	136190	136350	136155	136325	72136	272838	5
2024.09.06	14:15:00	136325	136375	136040	136060	92665	360433	5
2024.09.06	14:30:00	136060	136115	135965	136035	79679	308243	5
2024.09.06	14:45:00	136035	136080	135950	135985	63694	245659	5
2024.09.06	15:00:00	135985	136050	135880	135990	71371	274608	5
2024.09.06	15:15:00	135990	136020	135835	135940	76991	320123	5
2024.09.06	15:30:00	135935	136045	135850	136025	68911	270483	5
2024.09.06	15:45:00	136025	136165	135980	136120	70764	271851	5
2024.09.06	16:00:00	136125	136155	136000	136030	58543	244587	5
2024.09.06	16:15:00	136030	136100	135980	136065	50216	201592	5
2024.09.06	16:30:00	136065	136085	135930	136015	62093	244357	5
2024.09.06	16:45:00	136020	136050	135920	135985	45917	189120	5
2024.09.06	17:00:00	135985	136000	135820	135825	47984	206211	5
2024.09.06	17:15:00	135825	135915	135770	135790	38186	160335	5
2024.09.06	17:30:00	135785	135975	135785	135855	41948	168352	5
2024.09.06	17:45:00	135855	135895	135650	135795	33364	130447	5
2024.09.06	18:00:00	135795	135800	135725	135760	15344	47525	5
2024.09.06	18:15:00	135760	135915	135750	135915	13729	50535	5
2024.09.09	09:00:00	136500	136800	136040	136140	238976	724796	5
2024.09.09	09:15:00	136145	136255	136070	136150	123942	403722	5
2024.09.09	09:30:00	136150	136175	136005	136020	94338	310691	5
2024.09.09	09:45:00	136020	136110	135870	136070	131785	440019	5
2024.09.09	10:00:00	136065	136260	135860	136150	283047	946868	5
2024.09.09	10:15:00	136155	136255	136010	136190	210982	708144	5
2024.09.09	10:30:00	136190	136355	136025	136190	212723	715642	5
2024.09.09	10:45:00	136185	136520	136175	136425	189590	636303	5
2024.09.09	11:00:00	136425	136595	136340	136405	164179	577361	5
2024.09.09	11:15:00	136410	136530	136365	136390	103142	374294	5
2024.09.09	11:30:00	136390	136520	136270	136390	147610	543473	5
2024.09.09	11:45:00	136395	136455	136300	136390	96497	366741	5
2024.09.09	12:00:00	136385	136430	136255	136265	65003	241448	5
2024.09.09	12:15:00	136265	136335	136145	136170	76859	283903	5
2024.09.09	12:30:00	136165	136240	136120	136180	62368	234033	5
2024.09.09	12:45:00	136175	136220	136130	136205	39463	145762	5
2024.09.09	13:00:00	136205	136390	136130	136365	124898	476434	5
2024.09.09	13:15:00	136360	136430	136310	136330	67870	248329	5
2024.09.09	13:30:00	136325	136420	136280	136410	47774	174223	5
2024.09.09	13:45:00	136410	136465	136365	136395	50950	193090	5
2024.09.09	14:00:00	136395	136495	136365	136485	48245	181066	5
2024.09.09	14:15:00	136485	136535	136440	136455	51106	186816	5
2024.09.09	14:30:00	136460	136465	136185	136220	95925	361910	5
2024.09.09	14:45:00	136220	136300	136145	136170	80645	310494	5
2024.09.09	15:00:00	136170	136230	136015	136065	74737	288690	5
2024.09.09	15:15:00	136060	136160	135980	136080	77601	292465	5
2024.09.09	15:30:00	136080	136225	136075	136200	69980	267323	5
2024.09.09	15:45:00	136200	136250	136155	136220	42912	164960	5
2024.09.09	16:00:00	136215	136275	136140	136260	47610	181183	5
2024.09.09	16:15:00	136260	136315	136215	136275	45849	180845	5
2024.09.09	16:30:00	136275	136280	136120	136140	54848	218485	5
2024.09.09	16:45:00	136135	136150	136040	136085	58654	237773	5
2024.09.09	17:00:00	136085	136135	136005	136075	47274	188571	5
2024.09.09	17:15:00	136080	136115	135950	135995	41854	171066	5
2024.09.09	17:30:00	135995	136000	135895	135930	30922	121595	5
2024.09.09	17:45:00	135930	136010	135870	135965	29551	111120	5
2024.09.09	18:00:00	135965	135995	135925	135965	12938	39950	5
2024.09.09	18:15:00	135955	135980	135850	135850	9331	40286	5
2024.09.10	09:00:00	135740	136145	135640	135910	256560	806113	5
2024.09.10	09:15:00	135905	135935	135470	135525	179019	631286	5
2024.09.10	09:30:00	135520	135615	135415	135470	140175	488420	5
2024.09.10	09:45:00	135470	135630	135455	135460	106548	368891	5
2024.09.10	10:00:00	135455	135585	135360	135415	177324	622260	5
2024.09.10	10:15:00	135420	135745	135415	135670	200830	732227	5
2024.09.10	10:30:00	135670	135835	135535	135800	196840	697270	5
2024.09.10	10:45:00	135795	135825	135265	135270	214307	757937	5
2024.09.10	11:00:00	135270	135435	135130	135210	221867	824195	5
2024.09.10	11:15:00	135205	135270	135090	135115	131569	501061	5
2024.09.10	11:30:00	135115	135245	135035	135190	117962	439907	5
2024.09.10	11:45:00	135185	135340	135155	135230	104230	388770	5
2024.09.10	12:00:00	135230	135280	135165	135250	59718	211315	5
2024.09.10	12:15:00	135255	135450	135225	135435	82793	307110	5
2024.09.10	12:30:00	135435	135510	135390	135440	77289	289565	5
2024.09.10	12:45:00	135435	135455	135225	135240	76314	272495	5
2024.09.10	13:00:00	135240	135285	135175	135210	72559	252651	5
2024.09.10	13:15:00	135215	135365	135205	135275	63482	235714	5
2024.09.10	13:30:00	135275	135350	135260	135320	44526	176006	5
2024.09.10	13:45:00	135315	135435	135310	135335	59402	226586	5
2024.09.10	14:00:00	135335	135345	135205	135300	64485	251264	5
2024.09.10	14:15:00	135300	135395	135250	135280	64337	250268	5
2024.09.10	14:30:00	135280	135310	135100	135170	78253	301362	5
2024.09.10	14:45:00	135170	135235	135050	135230	72936	274642	5
2024.09.10	15:00:00	135225	135420	135225	135385	99578	369496	5
2024.09.10	15:15:00	135385	135595	135360	135560	100134	408333	5
2024.09.10	15:30:00	135565	135620	135495	135615	69059	291285	5
2024.09.10	15:45:00	135615	135640	135455	135605	81870	338080	5
2024.09.10	16:00:00	135605	135675	135555	135620	61867	257603	5
2024.09.10	16:15:00	135620	135670	135560	135580	50344	207871	5
2024.09.10	16:30:00	135580	135795	135485	135775	90116	376492	5
2024.09.10	16:45:00	135775	135790	135645	135700	60073	248338	5
2024.09.10	17:00:00	135700	135705	135550	135605	57702	250859	5
2024.09.10	17:15:00	135605	135620	135470	135480	41877	175335	5
2024.09.10	17:30:00	135485	135595	135430	135520	45138	182229	5
2024.09.10	17:45:00	135520	135640	135470	135635	26961	109203	5
2024.09.10	18:00:00	135630	135725	135575	135610	24100	84462	5
2024.09.10	18:15:00	135615	135665	135580	135620	10319	41781	5
2024.09.11	09:00:00	135900	136170	135860	136145	206010	633245	5
2024.09.11	09:15:00	136145	136240	136070	136175	135320	478880	5
2024.09.11	09:30:00	136180	136180	135805	135895	215586	726359	5
2024.09.11	09:45:00	135895	135920	135715	135905	156721	545512	5
2024.09.11	10:00:00	135905	136310	135895	136230	288941	998476	5
2024.09.11	10:15:00	136235	136240	135665	135750	268671	960438	5
2024.09.11	10:30:00	135745	135860	135435	135830	289047	1055611	5
2024.09.11	10:45:00	135830	135840	135515	135590	188124	676330	5
2024.09.11	11:00:00	135595	135940	135500	135690	221241	810458	5
2024.09.11	11:15:00	135695	135695	135490	135505	160056	589714	5
2024.09.11	11:30:00	135505	135510	135015	135160	204237	779463	5
2024.09.11	11:45:00	135165	135245	135045	135230	114856	427531	5
2024.09.11	12:00:00	135235	135445	135165	135415	118044	456164	5
2024.09.11	12:15:00	135415	135455	135305	135340	68074	267852	5
2024.09.11	12:30:00	135340	135570	135275	135560	93447	344744	5
2024.09.11	12:45:00	135565	135725	135515	135690	103526	381130	5
2024.09.11	13:00:00	135690	135870	135645	135810	105658	403485	5
2024.09.11	13:15:00	135805	135890	135755	135825	58531	214564	5
2024.09.11	13:30:00	135830	136080	135815	136015	84745	335136	5
2024.09.11	13:45:00	136020	136025	135860	135930	69772	267247	5
2024.09.11	14:00:00	135930	136055	135930	136015	66649	255822	5
2024.09.11	14:15:00	136015	136020	135885	135995	63296	239742	5
2024.09.11	14:30:00	135995	136190	135965	136155	76885	299678	5
2024.09.11	14:45:00	136160	136250	136090	136115	80078	321067	5
2024.09.11	15:00:00	136110	136135	135955	135975	77949	300743	5
2024.09.11	15:15:00	135975	136030	135850	135945	93699	387218	5
2024.09.11	15:30:00	135945	136115	135870	136000	86977	352813	5
2024.09.11	15:45:00	136000	136020	135835	135865	63110	248343	5
2024.09.11	16:00:00	135860	135930	135790	135820	57874	223446	5
2024.09.11	16:15:00	135820	135945	135810	135935	44884	167510	5
2024.09.11	16:30:00	135940	135940	135805	135830	41499	154925	5
2024.09.11	16:45:00	135830	135995	135815	135920	50031	190424	5
2024.09.11	17:00:00	135920	136100	135910	136065	51044	193893	5
2024.09.11	17:15:00	136060	136140	135990	136020	42990	168184	5
2024.09.11	17:30:00	136020	136050	135860	135930	40514	154780	5
2024.09.11	17:45:00	135930	135950	135835	135910	23101	84848	5
2024.09.11	18:00:00	135915	135915	135845	135860	9473	29987	5
2024.09.11	18:15:00	135855	135885	135695	135780	12982	49501	5
2024.09.12	09:00:00	136285	136295	135805	136010	223791	682873	5
2024.09.12	09:15:00	136005	136040	135730	135775	108084	383190	5
2024.09.12	09:30:00	135770	135970	135610	135635	159607	567699	5
2024.09.12	09:45:00	135640	135680	135555	135595	79103	284675	5
2024.09.12	10:00:00	135595	135610	135370	135510	157547	568714	5
2024.09.12	10:15:00	135505	135515	135180	135250	174354	670933	5
2024.09.12	10:30:00	135250	135665	135195	135390	274187	999934	5
2024.09.12	10:45:00	135390	135430	135115	135165	167294	620130	5
2024.09.12	11:00:00	135165	135325	135035	135260	178895	698400	5
2024.09.12	11:15:00	135260	135270	134905	134915	159105	641802	5
2024.09.12	11:30:00	134910	134925	134725	134775	147100	602485	5
2024.09.12	11:45:00	134775	134950	134760	134800	105923	430451	5
2024.09.12	12:00:00	134800	135105	134750	135095	105940	445989	5
2024.09.12	12:15:00	135095	135185	135030	135170	89835	368412	5
2024.09.12	12:30:00	135175	135185	135070	135150	55763	224160	5
2024.09.12	12:45:00	135145	135180	134975	134990	70242	276639	5
2024.09.12	13:00:00	134985	135060	134905	135025	75716	300615	5
2024.09.12	13:15:00	135020	135135	134985	135005	67299	269104	5
2024.09.12	13:30:00	135010	135030	134935	134935	45123	174621	5
2024.09.12	13:45:00	134935	135175	134910	135135	75986	312085	5
2024.09.12	14:00:00	135135	135220	135070	135080	71401	288601	5
2024.09.12	14:15:00	135080	135155	135025	135085	66122	274122	5
2024.09.12	14:30:00	135090	135240	135060	135180	74275	320852	5
2024.09.12	14:45:00	135175	135440	135160	135395	84831	365670	5
2024.09.12	15:00:00	135390	135480	135335	135430	79186	352607	5
2024.09.12	15:15:00	135425	135560	135420	135530	72743	314719	5
2024.09.12	15:30:00	135530	135535	135380	135480	60719	254087	5
2024.09.12	15:45:00	135475	135555	135280	135450	109554	468989	5
2024.09.12	16:00:00	135450	135490	135355	135370	50847	221089	5
2024.09.12	16:15:00	135370	135450	135350	135450	49395	226618	5
2024.09.12	16:30:00	135445	135465	135385	135395	36489	160804	5
2024.09.12	16:45:00	135400	135450	135305	135335	48450	211093	5
2024.09.12	17:00:00	135330	135335	135155	135175	50905	208203	5
2024.09.12	17:15:00	135170	135215	135135	135165	26882	107363	5
2024.09.12	17:30:00	135170	135245	135145	135220	27668	120203	5
2024.09.12	17:45:00	135215	135225	135165	135215	15441	62702	5
2024.09.12	18:00:00	135215	135265	135200	135250	13175	47098	5
2024.09.12	18:15:00	135245	135325	135220	135260	10114	43013	5
2024.09.13	09:00:00	135250	135480	135140	135220	192374	578611	5
2024.09.13	09:15:00	135220	135400	135095	135375	150282	485025	5
2024.09.13	09:30:00	135370	135450	135325	135435	69985	237079	5
2024.09.13	09:45:00	135435	135740	135365	135705	129634	442167	5
2024.09.13	10:00:00	135705	136195	135695	135995	279943	992873	5
2024.09.13	10:15:00	135990	136630	135990	136600	271647	937021	5
2024.09.13	10:30:00	136600	136780	136550	136705	181328	653077	5
2024.09.13	10:45:00	136700	136995	136610	136870	175075	659442	5
2024.09.13	11:00:00	136870	136900	136530	136535	172092	650500	5
2024.09.13	11:15:00	136540	136760	136535	136740	111378	417201	5
2024.09.13	11:30:00	136740	137070	136735	137035	164086	622721	5
