<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.14	15:00:00	106865	107315	106780	107250	399385	1689742	5
2022.01.14	16:00:00	107255	107595	107135	107555	390946	1673716	5
2022.01.14	17:00:00	107555	107785	107515	107670	316240	1387913	5
2022.01.14	18:00:00	107670	107985	107605	107985	75420	322900	5
2022.01.17	09:00:00	107660	107855	107170	107180	508225	1628420	5
2022.01.17	10:00:00	107185	107470	106905	106965	835337	2984372	5
2022.01.17	11:00:00	106960	107125	106715	107120	580145	2197439	5
2022.01.17	12:00:00	107125	107355	107045	107280	379307	1447626	5
2022.01.17	13:00:00	107275	107420	106980	107115	356595	1375422	5
2022.01.17	14:00:00	107110	107475	107040	107465	325469	1277254	5
2022.01.17	15:00:00	107465	107545	107285	107305	314447	1167226	5
2022.01.17	16:00:00	107300	107330	107050	107095	244673	916094	5
2022.01.17	17:00:00	107095	107390	107055	107235	210620	796157	5
2022.01.17	18:00:00	107235	107250	107000	107000	88508	317950	5
2022.01.18	09:00:00	106300	106725	106155	106705	463018	1459212	5
2022.01.18	10:00:00	106700	107125	106490	107025	904971	3249267	5
2022.01.18	11:00:00	107025	107190	106565	106980	1065561	3958229	5
2022.01.18	12:00:00	106980	107515	106905	107200	711911	2734041	5
2022.01.18	13:00:00	107205	107745	106990	107620	587366	2407913	5
2022.01.18	14:00:00	107620	107655	106405	106625	687287	2798416	5
2022.01.18	15:00:00	106620	107280	106385	107270	521903	2166129	5
2022.01.18	16:00:00	107265	107670	107240	107530	386647	1708805	5
2022.01.18	17:00:00	107525	107560	107060	107325	378818	1790920	5
2022.01.18	18:00:00	107320	107540	107235	107530	70103	266078	5
2022.01.19	09:00:00	107530	108335	107510	108175	580001	1919693	5
2022.01.19	10:00:00	108175	109060	108155	108925	893006	3260485	5
2022.01.19	11:00:00	108925	109245	108760	109110	929338	3407866	5
2022.01.19	12:00:00	109105	109315	108805	109090	738029	2752295	5
2022.01.19	13:00:00	109090	109130	108770	109130	525665	1887359	5
2022.01.19	14:00:00	109125	109215	108910	109055	412861	1578280	5
2022.01.19	15:00:00	109055	109135	108860	109030	397180	1617824	5
2022.01.19	16:00:00	109025	109070	108690	108815	450289	1814686	5
2022.01.19	17:00:00	108815	109020	108650	108700	334968	1347718	5
2022.01.19	18:00:00	108695	108865	108650	108850	94189	343617	5
2022.01.20	09:00:00	109400	109425	108810	108865	548877	1706369	5
2022.01.20	10:00:00	108865	109765	108800	109600	1039863	3650152	5
2022.01.20	11:00:00	109595	110080	109575	110065	799299	2818247	5
2022.01.20	12:00:00	110065	110150	109805	110075	543238	1936135	5
2022.01.20	13:00:00	110070	110175	109910	110060	352601	1222420	5
2022.01.20	14:00:00	110065	110465	110040	110410	388572	1547117	5
2022.01.20	15:00:00	110410	110440	110190	110395	377423	1612065	5
2022.01.20	16:00:00	110390	110515	110085	110165	417375	1812082	5
2022.01.20	17:00:00	110165	110195	109610	109735	440769	1848903	5
2022.01.20	18:00:00	109735	109850	109595	109850	92254	357246	5
2022.01.21	09:00:00	109500	109580	108890	109235	688690	2154382	5
2022.01.21	10:00:00	109235	109840	108900	109820	966563	3406855	5
2022.01.21	11:00:00	109815	110430	109535	109970	1054100	3833908	5
2022.01.21	12:00:00	109965	110135	109470	109900	1005845	3388307	5
2022.01.21	13:00:00	109900	110160	109740	109865	682800	2277314	5
2022.01.21	14:00:00	109860	109965	109585	109735	682192	2339827	5
2022.01.21	15:00:00	109730	109790	109250	109545	656643	2261846	5
2022.01.21	16:00:00	109545	109915	109495	109515	488243	1773509	5
2022.01.21	17:00:00	109510	109645	109170	109385	532846	1858564	5
2022.01.21	18:00:00	109390	109605	109325	109550	99072	281926	5
2022.01.24	09:00:00	108955	109315	108745	109200	633606	1873647	5
2022.01.24	10:00:00	109195	109350	108130	108175	1200466	4124756	5
2022.01.24	11:00:00	108175	108620	107655	107755	1169335	4145681	5
2022.01.24	12:00:00	107755	108245	107610	107880	1052739	3487680	5
2022.01.24	13:00:00	107875	107950	107285	107685	886898	2862809	5
2022.01.24	14:00:00	107685	107710	107135	107625	907275	2930713	5
2022.01.24	15:00:00	107625	108015	107575	107755	814313	2603611	5
2022.01.24	16:00:00	107755	108085	107415	108055	819521	2744151	5
2022.01.24	17:00:00	108050	108500	108025	108370	583794	1999818	5
2022.01.24	18:00:00	108370	109025	108345	109015	126216	414119	5
2022.01.25	09:00:00	108475	108490	107720	107785	573069	1793506	5
2022.01.25	10:00:00	107785	108840	107625	108765	1096236	3832780	5
2022.01.25	11:00:00	108765	109315	108520	108690	1044337	3723787	5
2022.01.25	12:00:00	108690	109240	108155	108825	1047024	3514318	5
2022.01.25	13:00:00	108825	109415	108610	108935	802948	2744047	5
2022.01.25	14:00:00	108940	109695	108845	109555	709434	2497437	5
2022.01.25	15:00:00	109555	110380	109425	110355	616475	2214097	5
2022.01.25	16:00:00	110355	110645	110265	110560	456158	1790635	5
2022.01.25	17:00:00	110555	111340	110265	110925	585745	2208059	5
2022.01.25	18:00:00	110920	111070	110700	110805	98008	351546	5
2022.01.26	09:00:00	111570	112230	111445	111895	758697	2379263	5
2022.01.26	10:00:00	111895	112790	111850	112405	1028966	3571343	5
2022.01.26	11:00:00	112405	112915	112125	112725	1039386	3517188	5
2022.01.26	12:00:00	112725	112915	112285	112800	831831	2782284	5
2022.01.26	13:00:00	112800	112985	112475	112735	539938	1851497	5
2022.01.26	14:00:00	112735	112865	112645	112765	396104	1421543	5
2022.01.26	15:00:00	112770	112940	112475	112790	469212	1715644	5
2022.01.26	16:00:00	112795	113270	112045	112640	1347996	4587785	5
2022.01.26	17:00:00	112640	112645	111425	112030	1045765	3220859	5
2022.01.26	18:00:00	112035	112080	111770	112080	74304	230818	5
2022.01.27	09:00:00	112110	112925	112100	112860	760750	2345410	5
2022.01.27	10:00:00	112865	113320	112790	113085	993952	3420532	5
2022.01.27	11:00:00	113090	113430	112810	113010	1024205	3586753	5
2022.01.27	12:00:00	113010	113475	112690	113360	936669	3166423	5
2022.01.27	13:00:00	113355	113580	113185	113310	641764	2227359	5
2022.01.27	14:00:00	113310	113335	112600	112880	714613	2556281	5
2022.01.27	15:00:00	112875	112950	112160	112605	861333	2986130	5
2022.01.27	16:00:00	112610	112815	112270	112610	659871	2303951	5
2022.01.27	17:00:00	112615	113195	112505	113055	535148	1849761	5
2022.01.27	18:00:00	113055	113090	112850	112900	77731	270737	5
2022.01.28	09:00:00	112640	112745	112170	112425	780790	2204516	5
2022.01.28	10:00:00	112425	113480	112290	113205	1107147	3627721	5
2022.01.28	11:00:00	113200	113210	112465	112515	1005025	3231387	5
2022.01.28	12:00:00	112515	112775	112215	112695	953220	3047056	5
2022.01.28	13:00:00	112695	112920	112340	112535	677663	2188660	5
2022.01.28	14:00:00	112540	112695	111900	112160	609815	2162090	5
2022.01.28	15:00:00	112160	112515	112100	112370	568030	2053870	5
2022.01.28	16:00:00	112370	112500	111890	112320	532752	1906042	5
2022.01.28	17:00:00	112320	112510	111895	112270	496834	1707097	5
2022.01.28	18:00:00	112275	112440	112190	112440	81603	235281	5
2022.01.31	09:00:00	112470	112470	111775	112315	530745	1511109	5
2022.01.31	10:00:00	112315	112645	111575	112545	1043946	3343762	5
2022.01.31	11:00:00	112545	112615	112155	112400	921357	2909070	5
2022.01.31	12:00:00	112405	112500	111820	112190	751241	2420320	5
2022.01.31	13:00:00	112185	112650	111900	112435	579197	1990814	5
2022.01.31	14:00:00	112435	112485	112190	112375	406759	1392446	5
2022.01.31	15:00:00	112375	112600	112075	112600	469205	1591101	5
2022.01.31	16:00:00	112595	112800	112485	112780	404664	1342707	5
2022.01.31	17:00:00	112785	113040	112605	112825	436498	1463364	5
2022.01.31	18:00:00	112820	112860	112430	112430	99897	342034	5
2022.02.01	09:00:00	112540	112880	112400	112455	624440	1786610	5
2022.02.01	10:00:00	112455	113020	112430	112790	898504	2884871	5
2022.02.01	11:00:00	112790	113270	112475	113200	952606	3060099	5
2022.02.01	12:00:00	113205	113710	112875	113455	781300	2596542	5
2022.02.01	13:00:00	113460	113500	113205	113295	431292	1427555	5
2022.02.01	14:00:00	113300	113320	113085	113280	384109	1310109	5
2022.02.01	15:00:00	113280	113535	113135	113270	379671	1365023	5
2022.02.01	16:00:00	113270	113550	113165	113455	354265	1268341	5
2022.02.01	17:00:00	113455	113675	113410	113560	278300	1022113	5
2022.02.01	18:00:00	113560	113795	113525	113745	88644	312444	5
2022.02.02	09:00:00	114000	114135	113565	113585	507743	1500403	5
2022.02.02	10:00:00	113585	113865	113215	113255	767579	2464969	5
2022.02.02	11:00:00	113255	113405	112840	112855	690258	2303719	5
2022.02.02	12:00:00	112855	112920	112500	112745	577813	2056679	5
2022.02.02	13:00:00	112740	112775	111970	112175	541037	1971696	5
2022.02.02	14:00:00	112175	112435	112120	112430	379373	1394229	5
2022.02.02	15:00:00	112425	112450	112080	112315	456191	1653390	5
2022.02.02	16:00:00	112315	112590	112290	112510	370846	1367206	5
2022.02.02	17:00:00	112505	112665	112210	112255	373005	1340807	5
2022.02.02	18:00:00	112260	112355	111765	112030	150782	496080	5
2022.02.03	09:00:00	111590	112400	111580	112315	594051	1750226	5
2022.02.03	10:00:00	112320	112745	111580	111705	898050	3164615	5
2022.02.03	11:00:00	111705	112420	111560	111995	1130126	3771273	5
2022.02.03	12:00:00	111995	112260	111715	112070	763987	2459030	5
2022.02.03	13:00:00	112070	112370	111745	111785	572995	1990672	5
2022.02.03	14:00:00	111780	112260	111525	112170	616136	2112993	5
2022.02.03	15:00:00	112170	112195	111920	112140	436686	1542934	5
2022.02.03	16:00:00	112135	112285	111920	112060	412784	1497009	5
2022.02.03	17:00:00	112065	112265	111790	111825	439100	1492055	5
2022.02.03	18:00:00	111825	112490	111790	112490	137757	412085	5
2022.02.04	09:00:00	112000	112140	111685	112025	547292	1605464	5
2022.02.04	10:00:00	112025	112075	110535	110885	1200325	3649941	5
2022.02.04	11:00:00	110885	111560	110820	111540	904804	2805881	5
2022.02.04	12:00:00	111540	111710	111240	111540	725714	2169053	5
2022.02.04	13:00:00	111540	112460	111425	112370	626321	2045994	5
2022.02.04	14:00:00	112370	112495	112165	112390	392660	1311525	5
2022.02.04	15:00:00	112390	112470	112115	112175	324909	1163613	5
2022.02.04	16:00:00	112180	112330	112035	112155	336397	1228737	5
2022.02.04	17:00:00	112150	112690	112140	112460	384781	1334072	5
2022.02.04	18:00:00	112465	112510	112285	112285	95007	288529	5
2022.02.07	09:00:00	112350	112385	111755	111985	589756	1724713	5
2022.02.07	10:00:00	111980	112500	111740	112210	1172536	3723564	5
2022.02.07	11:00:00	112210	112340	111655	112320	1020270	3128901	5
2022.02.07	12:00:00	112320	112610	112130	112495	627618	1963943	5
2022.02.07	13:00:00	112495	112635	112175	112380	549323	1813690	5
2022.02.07	14:00:00	112375	112460	112095	112260	488859	1636444	5
2022.02.07	15:00:00	112260	112525	112190	112500	348059	1222583	5
2022.02.07	16:00:00	112500	112635	112360	112520	362294	1289707	5
2022.02.07	17:00:00	112515	112640	112100	112270	404733	1387344	5
2022.02.07	18:00:00	112265	112335	112130	112320	70885	226112	5
2022.02.08	09:00:00	111900	112115	111730	111795	541455	1558246	5
2022.02.08	10:00:00	111800	111860	111050	111320	955991	3073829	5
2022.02.08	11:00:00	111315	111915	111265	111625	818870	2672001	5
2022.02.08	12:00:00	111630	111735	111260	111665	639753	2093406	5
2022.02.08	13:00:00	111670	111935	111630	111920	381240	1256565	5
2022.02.08	14:00:00	111915	112315	111850	112175	464980	1607080	5
2022.02.08	15:00:00	112180	112215	112075	112190	257196	919087	5
2022.02.08	16:00:00	112190	112315	112025	112170	402204	1401621	5
2022.02.08	17:00:00	112170	112425	112065	112390	289108	1036485	5
2022.02.08	18:00:00	112390	112750	112325	112750	89411	290583	5
2022.02.09	09:00:00	113000	113100	112190	112205	686055	2004637	5
2022.02.09	10:00:00	112210	112725	111875	111940	1160645	3656943	5
2022.02.09	11:00:00	111930	112620	111915	112505	910900	2881592	5
2022.02.09	12:00:00	112505	113360	112455	113115	609364	2028497	5
2022.02.09	13:00:00	113115	113190	112685	112690	339498	1169658	5
2022.02.09	14:00:00	112690	113195	112635	113090	395956	1418666	5
2022.02.09	15:00:00	113085	113095	112580	112600	398968	1424468	5
2022.02.09	16:00:00	112605	112725	112255	112435	407286	1477250	5
2022.02.09	17:00:00	112435	112840	112330	112555	341444	1169104	5
2022.02.09	18:00:00	112555	112625	112365	112395	68601	207243	5
2022.02.10	09:00:00	112500	113040	112455	112755	643522	1848568	5
2022.02.10	10:00:00	112755	113240	112480	112890	1218261	3734586	5
2022.02.10	11:00:00	112890	113475	112245	113430	1104485	3456755	5
2022.02.10	12:00:00	113430	113700	113360	113455	636631	1981559	5
2022.02.10	13:00:00	113455	113780	113405	113640	465913	1437990	5
2022.02.10	14:00:00	113635	113910	113435	113800	576576	2014100	5
2022.02.10	15:00:00	113795	113985	113615	113835	539918	1841448	5
2022.02.10	16:00:00	113835	113845	113535	113560	450419	1498069	5
2022.02.10	17:00:00	113560	113680	113215	113370	440931	1441623	5
2022.02.10	18:00:00	113370	113555	113330	113495	87778	257832	5
2022.02.11	09:00:00	113120	114300	113110	114145	663682	1933616	5
2022.02.11	10:00:00	114145	114425	113945	113995	916607	2856577	5
2022.02.11	11:00:00	113995	114590	113765	114465	939298	3044843	5
2022.02.11	12:00:00	114460	114885	114455	114710	543393	1688366	5
2022.02.11	13:00:00	114710	114950	114655	114825	414701	1334427	5
2022.02.11	14:00:00	114825	114980	114780	114895	316503	1085920	5
2022.02.11	15:00:00	114895	114990	113740	113990	878309	2997018	5
2022.02.11	16:00:00	113995	114235	113155	113370	1087715	3269440	5
2022.02.11	17:00:00	113370	113810	113100	113540	625675	1802327	5
2022.02.11	18:00:00	113540	113800	113450	113800	75647	197908	5
2022.02.14	09:00:00	113000	114000	112880	113770	726512	2062070	5
2022.02.14	10:00:00	113770	114310	113700	114065	1009999	2981972	5
2022.02.14	11:00:00	114065	114095	113640	114010	876812	2623915	5
2022.02.14	12:00:00	114010	114015	113435	113760	841030	2566011	5
2022.02.14	13:00:00	113755	114025	113690	113865	507078	1541048	5
2022.02.14	14:00:00	113865	114130	113745	114060	399494	1247413	5
2022.02.14	15:00:00	114055	114140	113435	113545	608101	1961063	5
2022.02.14	16:00:00	113550	113940	113350	113790	644045	2017886	5
2022.02.14	17:00:00	113790	113950	113575	113835	413111	1270539	5
2022.02.14	18:00:00	113835	113995	113800	113960	70400	218103	5
2022.02.15	09:00:00	114500	114715	114240	114255	629254	1675596	5
2022.02.15	10:00:00	114255	114595	114110	114355	923980	2690369	5
2022.02.15	11:00:00	114360	114585	114115	114150	808021	2503351	5
2022.02.15	12:00:00	114150	114675	113980	114645	566607	1817931	5
2022.02.15	13:00:00	114650	114755	114525	114650	314189	1033553	5
2022.02.15	14:00:00	114650	114735	114515	114640	354085	1133111	5
2022.02.15	15:00:00	114640	114805	114595	114755	247973	814357	5
2022.02.15	16:00:00	114750	114780	114590	114665	236999	824130	5
2022.02.15	17:00:00	114665	114900	114590	114855	230872	768445	5
2022.02.15	18:00:00	114850	115135	114800	115135	93571	250082	5
2022.02.16	09:00:00	116255	116865	116255	116750	451474	1308165	5
2022.02.16	10:00:00	116750	117270	116675	116965	611542	1931707	5
2022.02.16	11:00:00	116960	117150	116740	116935	702162	2230962	5
2022.02.16	12:00:00	116930	117005	116705	116800	418262	1399664	5
2022.02.16	13:00:00	116800	116855	116455	116555	323531	1116287	5
2022.02.16	14:00:00	116555	116725	116450	116710	330295	1140371	5
2022.02.16	15:00:00	116710	116935	116640	116790	349984	1267044	5
2022.02.16	16:00:00	116795	117245	116560	117025	539301	1918337	5
2022.02.16	17:00:00	117020	117045	116560	116665	330682	1144828	5
2022.02.16	18:00:00	116670	116775	116625	116680	60801	201198	5
2022.02.17	09:00:00	116300	116515	116140	116375	463550	1265713	5
2022.02.17	10:00:00	116380	116615	116045	116415	903783	2848814	5
2022.02.17	11:00:00	116410	116630	115635	115705	936802	3068908	5
2022.02.17	12:00:00	115705	115725	115245	115440	504636	1628564	5
2022.02.17	13:00:00	115445	115645	115400	115590	269916	980052	5
2022.02.17	14:00:00	115590	115755	115525	115590	281972	1026090	5
2022.02.17	15:00:00	115590	115670	115450	115635	326978	1149519	5
2022.02.17	16:00:00	115635	115645	115315	115365	297307	1040986	5
2022.02.17	17:00:00	115365	115390	114925	115005	425323	1473155	5
2022.02.17	18:00:00	115010	115080	114800	114900	100924	273234	5
2022.02.18	09:00:00	115355	115815	115300	115685	471413	1392624	5
2022.02.18	10:00:00	115685	115720	115225	115535	908718	2811980	5
2022.02.18	11:00:00	115535	115545	114885	115245	752011	2423728	5
2022.02.18	12:00:00	115245	115270	114560	114650	641905	2015172	5
2022.02.18	13:00:00	114645	114705	114340	114565	505523	1665494	5
2022.02.18	14:00:00	114565	114770	114395	114420	512042	1677938	5
2022.02.18	15:00:00	114420	114760	114355	114690	387744	1318433	5
2022.02.18	16:00:00	114690	114940	114530	114780	405143	1475183	5
2022.02.18	17:00:00	114775	114865	114060	114370	482877	1635521	5
2022.02.18	18:00:00	114370	114460	114150	114160	107606	272923	5
2022.02.21	09:00:00	114320	114530	114105	114245	508850	1473586	5
2022.02.21	10:00:00	114245	114585	113860	114460	927642	2943344	5
2022.02.21	11:00:00	114465	114810	114415	114740	543807	1783511	5
2022.02.21	12:00:00	114740	114840	114595	114695	293557	934129	5
2022.02.21	13:00:00	114695	114760	114525	114545	232762	798171	5
2022.02.21	14:00:00	114540	114650	114290	114360	304442	1000654	5
2022.02.21	15:00:00	114355	114375	113900	114090	325614	1005728	5
2022.02.21	16:00:00	114085	114090	113555	113695	353614	1066022	5
2022.02.21	17:00:00	113700	113700	113035	113150	356526	1032148	5
2022.02.21	18:00:00	113140	113190	112950	112950	77600	229029	5
2022.02.22	09:00:00	113650	114560	113650	114500	710889	2107908	5
2022.02.22	10:00:00	114495	114795	114320	114630	802476	2591481	5
2022.02.22	11:00:00	114630	114760	114205	114655	804206	2671385	5
2022.02.22	12:00:00	114655	114710	114280	114300	679590	2291191	5
2022.02.22	13:00:00	114305	114455	114090	114145	521674	1763503	5
2022.02.22	14:00:00	114145	114225	114025	114075	329995	1161248	5
2022.02.22	15:00:00	114070	114290	113660	113790	510720	1782540	5
2022.02.22	16:00:00	113790	114545	113585	114425	706352	2399443	5
2022.02.22	17:00:00	114425	114530	114060	114275	393389	1378904	5
2022.02.22	18:00:00	114275	114795	114270	114795	103760	350670	5
2022.02.23	09:00:00	114700	114965	114410	114750	596002	1733521	5
2022.02.23	10:00:00	114750	115110	114435	114915	949001	3039995	5
2022.02.23	11:00:00	114910	114955	114115	114195	861457	2844548	5
2022.02.23	12:00:00	114195	114320	113695	113745	588868	2040273	5
2022.02.23	13:00:00	113745	114000	113605	113860	420705	1512548	5
2022.02.23	14:00:00	113855	114050	113660	113920	432602	1559883	5
2022.02.23	15:00:00	113920	113970	113690	113850	403624	1471897	5
2022.02.23	16:00:00	113845	113905	113210	113425	469160	1687737	5
2022.02.23	17:00:00	113425	113525	113015	113120	367602	1299937	5
2022.02.23	18:00:00	113120	113180	112925	113010	83608	280083	5
2022.02.24	09:00:00	110500	111495	110050	110790	1032798	2806979	5
2022.02.24	10:00:00	110785	111395	110425	111035	984588	3144649	5
2022.02.24	11:00:00	111035	111355	110500	111055	1032249	3146445	5
2022.02.24	12:00:00	111055	111675	110760	111280	788328	2470526	5
2022.02.24	13:00:00	111280	111595	111110	111235	509768	1567915	5
2022.02.24	14:00:00	111230	111255	110320	110565	636975	2036622	5
2022.02.24	15:00:00	110560	111390	110340	111070	615619	2059839	5
2022.02.24	16:00:00	111070	112620	110920	112275	721283	2532115	5
2022.02.24	17:00:00	112275	112870	112220	112805	462870	1644505	5
2022.02.24	18:00:00	112805	112850	112645	112750	79724	292212	5
2022.02.25	09:00:00	112595	112600	111755	112175	677750	2014351	5
2022.02.25	10:00:00	112175	112700	112080	112460	831075	2666689	5
2022.02.25	11:00:00	112460	112910	111845	112545	933756	2970880	5
2022.02.25	12:00:00	112550	113040	112155	112975	719614	2282187	5
2022.02.25	13:00:00	112975	113215	112780	113205	461397	1494400	5
2022.02.25	14:00:00	113200	113245	112860	112955	347472	1159465	5
2022.02.25	15:00:00	112960	113125	112830	113015	330661	1083926	5
2022.02.25	16:00:00	113020	113175	112960	113075	277009	934111	5
2022.02.25	17:00:00	113075	114400	113055	114355	440215	1560724	5
2022.02.25	18:00:00	114355	114495	114220	114250	117720	319785	5
2022.03.02	13:00:00	115250	116240	115125	115915	765503	2325867	5
2022.03.02	14:00:00	115920	116395	115830	116360	519364	1724571	5
2022.03.02	15:00:00	116360	116670	116355	116505	374273	1365221	5
2022.03.02	16:00:00	116500	116580	116290	116330	345542	1273715	5
2022.03.02	17:00:00	116330	116570	116250	116370	396648	1387150	5
2022.03.02	18:00:00	116365	116620	116270	116605	106786	323204	5
2022.03.03	09:00:00	116550	116770	116310	116530	581970	1709699	5
2022.03.03	10:00:00	116535	117095	116405	116845	731937	2507352	5
2022.03.03	11:00:00	116840	117075	116635	116750	683548	2287411	5
2022.03.03	12:00:00	116750	117155	116550	116555	607714	2022529	5
2022.03.03	13:00:00	116560	116795	116405	116685	474571	1615114	5
2022.03.03	14:00:00	116680	116960	116455	116640	544457	1744936	5
2022.03.03	15:00:00	116640	116870	116535	116565	368943	1169458	5
2022.03.03	16:00:00	116560	116860	116380	116485	352520	1139441	5
2022.03.03	17:00:00	116485	116500	116190	116370	351111	1101684	5
2022.03.03	18:00:00	116370	116660	116350	116610	88091	279136	5
2022.03.04	09:00:00	115795	116145	115650	115995	664073	1890841	5
2022.03.04	10:00:00	116000	116190	115305	115415	956579	2854777	5
2022.03.04	11:00:00	115410	115515	114935	115175	685933	2173491	5
2022.03.04	12:00:00	115180	115225	114555	114630	559543	1748835	5
2022.03.04	13:00:00	114635	114855	114545	114775	414507	1340361	5
2022.03.04	14:00:00	114775	115080	114705	115060	403563	1400353	5
2022.03.04	15:00:00	115060	115325	114975	114995	422223	1432314	5
2022.03.04	16:00:00	114990	115130	114810	114835	384201	1377997	5
2022.03.04	17:00:00	114835	115830	114800	115795	460563	1542691	5
2022.03.04	18:00:00	115795	115800	115545	115585	91547	284424	5
2022.03.07	09:00:00	115140	115370	114745	114870	693588	2049090	5
2022.03.07	10:00:00	114875	115630	114820	115390	767181	2533703	5
2022.03.07	11:00:00	115390	115415	114880	114935	731816	2386951	5
2022.03.07	12:00:00	114935	115215	114560	114630	583277	1889879	5
2022.03.07	13:00:00	114625	114760	114025	114060	496320	1621375	5
2022.03.07	14:00:00	114060	114070	113535	113655	515408	1725706	5
2022.03.07	15:00:00	113650	113725	113430	113470	363939	1233841	5
2022.03.07	16:00:00	113470	113510	112960	113040	382083	1380284	5
2022.03.07	17:00:00	113035	113085	112125	112160	513777	1836462	5
2022.03.07	18:00:00	112160	112220	111815	111815	133357	429242	5
2022.03.08	09:00:00	112720	113645	112715	113265	659474	1928534	5
2022.03.08	10:00:00	113265	113410	112550	112620	1112168	3387373	5
2022.03.08	11:00:00	112625	113035	112250	112775	1096861	3461668	5
2022.03.08	12:00:00	112775	112940	112155	112460	816266	2720106	5
2022.03.08	13:00:00	112460	112610	111995	112250	580533	1950670	5
2022.03.08	14:00:00	112245	113135	112220	112955	871353	3083463	5
2022.03.08	15:00:00	112955	113445	112335	112465	700733	2526519	5
2022.03.08	16:00:00	112465	112895	112315	112690	629018	2335926	5
2022.03.08	17:00:00	112690	112990	112170	112275	466609	1547183	5
2022.03.08	18:00:00	112270	112425	112000	112010	111963	293342	5
2022.03.09	09:00:00	113390	113755	112985	113105	611143	1733371	5
2022.03.09	10:00:00	113105	113335	112660	113245	876178	2869082	5
2022.03.09	11:00:00	113240	114190	113215	113980	914973	3061355	5
2022.03.09	12:00:00	113985	114410	113985	114245	520516	1835788	5
2022.03.09	13:00:00	114240	114490	114140	114245	377580	1348170	5
2022.03.09	14:00:00	114245	114585	114065	114420	458969	1635174	5
2022.03.09	15:00:00	114420	114785	114265	114365	510056	1853599	5
2022.03.09	16:00:00	114365	114740	114265	114695	348830	1260064	5
2022.03.09	17:00:00	114690	115130	114675	114830	409504	1423009	5
2022.03.09	18:00:00	114830	115000	114775	114790	90069	267864	5
2022.03.10	09:00:00	114150	114295	113755	113845	627582	1736456	5
2022.03.10	10:00:00	113850	114650	113265	113360	1124210	3600452	5
2022.03.10	11:00:00	113365	113600	112775	113560	807634	2592686	5
2022.03.10	12:00:00	113560	113760	113235	113670	658623	2190318	5
2022.03.10	13:00:00	113670	113895	113425	113845	465061	1598056	5
2022.03.10	14:00:00	113845	113895	113400	113555	432565	1458934	5
2022.03.10	15:00:00	113560	114405	113435	114335	492045	1637522	5
2022.03.10	16:00:00	114335	114565	114210	114560	395359	1360893	5
2022.03.10	17:00:00	114555	114600	114180	114490	371501	1265940	5
2022.03.10	18:00:00	114485	114615	114335	114600	97878	293450	5
2022.03.11	09:00:00	115600	115740	114965	115055	655869	1780602	5
2022.03.11	10:00:00	115055	115515	114755	115060	1090864	3252109	5
2022.03.11	11:00:00	115060	115255	114365	114445	810863	2568540	5
2022.03.11	12:00:00	114440	114515	114100	114285	600161	1952965	5
2022.03.11	13:00:00	114285	114505	114010	114070	419010	1374166	5
2022.03.11	14:00:00	114065	114425	114030	114310	380595	1262410	5
2022.03.11	15:00:00	114310	114350	113810	113850	392786	1338447	5
2022.03.11	16:00:00	113850	114140	112910	113295	500514	1769731	5
2022.03.11	17:00:00	113290	113290	112145	112515	599500	1926638	5
2022.03.11	18:00:00	112510	112900	112405	112900	109246	299223	5
2022.03.14	09:00:00	112750	113170	112510	113070	769978	2056901	5
2022.03.14	10:00:00	113070	113295	111480	111720	1102693	3411045	5
2022.03.14	11:00:00	111725	112190	111530	111900	806630	2612173	5
2022.03.14	12:00:00	111900	112110	111120	111140	617858	1966698	5
2022.03.14	13:00:00	111145	111340	110875	110950	575564	1809573	5
2022.03.14	14:00:00	110955	111140	110765	110920	534029	1717687	5
2022.03.14	15:00:00	110920	111000	110530	110750	522969	1708027	5
2022.03.14	16:00:00	110755	111095	110505	110820	569873	1805414	5
2022.03.14	17:00:00	110825	110975	110560	110810	254416	750892	5
2022.03.15	09:00:00	110880	110945	109970	110020	747574	2154950	5
2022.03.15	10:00:00	110020	110060	108865	108880	1008403	3435972	5
2022.03.15	11:00:00	108880	109860	108570	109630	806339	2976162	5
2022.03.15	12:00:00	109625	110095	109400	109660	652482	2259883	5
2022.03.15	13:00:00	109665	110385	109540	109975	556825	1915477	5
2022.03.15	14:00:00	109970	110030	109455	109800	473118	1675048	5
2022.03.15	15:00:00	109800	109850	109190	109755	511065	1690223	5
2022.03.15	16:00:00	109750	110025	109550	109700	482598	1619009	5
2022.03.15	17:00:00	109700	109870	109480	109690	277291	773508	5
2022.03.16	09:00:00	111255	111480	110705	110765	618543	1920804	5
2022.03.16	10:00:00	110765	111555	110655	111435	962588	3097026	5
2022.03.16	11:00:00	111435	112010	111300	111415	726975	2468231	5
2022.03.16	12:00:00	111420	111510	111075	111220	449628	1509845	5
2022.03.16	13:00:00	111220	111455	110745	111010	475102	1593019	5
2022.03.16	14:00:00	111010	111110	110490	110845	536032	1741379	5
2022.03.16	15:00:00	110845	111310	109850	111045	925428	2950044	5
2022.03.16	16:00:00	111045	112025	110940	112020	559753	1831482	5
2022.03.16	17:00:00	112020	112330	111835	112330	305929	822997	5
2022.03.17	09:00:00	112010	112465	111595	112355	857102	2479047	5
2022.03.17	10:00:00	112355	112885	111875	112140	1065078	3349655	5
2022.03.17	11:00:00	112145	112510	111770	112495	770116	2456938	5
